timestamp,open,high,low,close,volume
2026-02-04 19:00:00,407.85,408.0,407.38,407.4514,105649
2026-02-04 18:00:00,406.36,408.52,406.335,408.0,129808
2026-02-04 17:00:00,407.08,407.6793,383.6028,406.32,563888
2026-02-04 16:00:00,405.79,407.9,383.6028,407.11,8796228
2026-02-04 15:00:00,409.02,409.23,405.35,405.83,9179877
2026-02-04 14:00:00,405.13,409.35,402.8807,409.035,7799090
2026-02-04 13:00:00,402.45,406.5,401.25,405.1695,7918701
2026-02-04 12:00:00,406.31,407.52,399.18,402.4332,9604396
2026-02-04 11:00:00,412.19,412.7,403.69,406.33,12816907
2026-02-04 10:00:00,419.3,419.3,411.8401,412.19,12955728
2026-02-04 09:00:00,420.9,423.9,417.51,419.35,7688269
2026-02-04 08:00:00,421.0,423.3,418.01,420.9686,524236
2026-02-04 07:00:00,421.32,421.98,420.79,420.96,67477
2026-02-04 06:00:00,421.4,421.9,420.8,421.39,36932
2026-02-04 05:00:00,419.14,421.54,419.08,421.48,46620
2026-02-04 04:00:00,420.69,421.96,418.01,419.27,89145
2026-02-03 19:00:00,420.76,421.0,419.15,419.1501,83730
2026-02-03 18:00:00,420.48,421.5,420.15,420.75,73488
2026-02-03 17:00:00,420.9,434.83,403.0373,420.48,383926
2026-02-03 16:00:00,421.83,434.83,403.0373,420.85,8238178
2026-02-03 15:00:00,418.81,422.2,417.4,421.81,6533831
2026-02-03 14:00:00,416.1,419.25,413.6901,418.8006,7728925
2026-02-03 13:00:00,417.73,419.41,416.1,416.1083,5382938
2026-02-03 12:00:00,425.71,425.89,417.65,417.755,6842663
2026-02-03 11:00:00,425.3,427.72,422.01,425.71,7001792
2026-02-03 10:00:00,420.465,428.56,419.75,425.325,11071920
2026-02-03 09:00:00,426.1,426.23,420.06,420.485,7703578
2026-02-03 08:00:00,426.71,429.165,421.81,426.17,501473
2026-02-03 07:00:00,426.44,427.0,426.0,426.535,93082
2026-02-03 06:00:00,426.77,427.19,426.2,426.5,59653
2026-02-03 05:00:00,426.93,427.2,426.15,426.77,41509
2026-02-03 04:00:00,427.72,427.72,425.66,426.92,70575
2026-02-02 19:00:00,424.68,425.22,424.14,425.22,141005
2026-02-02 18:00:00,424.11,425.0,422.94,424.6899,144339
2026-02-02 17:00:00,423.16,450.0599,395.4513,424.13,846193
2026-02-02 16:00:00,421.77,425.5,397.0329,423.06,8360758
2026-02-02 15:00:00,423.24,425.0,421.74,421.785,6852490
2026-02-02 14:00:00,426.66,426.69,423.08,423.21,5216530
2026-02-02 13:00:00,424.64,427.15,424.28,426.68,6538781
2026-02-02 12:00:00,420.1,424.88,419.8,424.62,6239294
2026-02-02 11:00:00,420.19,420.28,418.31,420.125,5854479
2026-02-02 10:00:00,417.3,422.5,416.43,420.16,9743000
2026-02-02 09:00:00,422.5,443.205,414.5,417.3,11507043
2026-02-02 08:00:00,422.98,430.41,417.79,422.43,932634
2026-02-02 07:00:00,420.54,424.199,420.0,422.93,242540
2026-02-02 06:00:00,421.21,422.5,419.15,420.42,241459
2026-02-02 05:00:00,422.85,423.1,420.01,421.32,91508
2026-02-02 04:00:00,422.0,424.35,419.65,422.85,169854
2026-01-30 19:00:00,429.405,429.63,429.0,429.63,85957
2026-01-30 18:00:00,429.37,447.2953,429.25,429.46,69441
2026-01-30 17:00:00,429.95,453.5222,425.6255,429.24,170738
2026-01-30 16:00:00,430.4436,431.0,428.68,429.95,8994209
2026-01-30 15:00:00,433.46,434.99,430.1,430.62,9860445
2026-01-30 14:00:00,435.51,436.01,432.46,433.44,5692485
2026-01-30 13:00:00,435.23,436.6222,432.135,435.545,7626731
2026-01-30 12:00:00,434.8,439.53,433.94,435.3,8855033
2026-01-30 11:00:00,436.8875,439.84,434.73,434.81,11706762
2026-01-30 10:00:00,425.18,439.88,424.792,436.81,20898520
2026-01-30 09:00:00,423.28,479.74,421.55,425.15,10475208
2026-01-30 08:00:00,425.08,428.365,416.56,423.4,1035519
2026-01-30 07:00:00,425.85,428.26,424.99,425.19,200458
2026-01-30 06:00:00,424.03,426.84,423.93,425.83,142241
2026-01-30 05:00:00,421.73,424.45,421.18,424.01,105991
2026-01-30 04:00:00,424.25,426.15,420.47,421.7,190555
2026-01-29 19:00:00,430.15,430.17,428.11,428.49,385956
2026-01-29 18:00:00,428.9305,432.0,426.85,430.15,769027
2026-01-29 17:00:00,418.48,436.74,399.9587,428.93,3235268
2026-01-29 16:00:00,416.36,418.55,399.9587,418.48,6863449
2026-01-29 15:00:00,418.11,418.68,414.94,416.44,10112844
2026-01-29 14:00:00,420.845,421.31,417.91,418.1,5713058
2026-01-29 13:00:00,420.59,422.94,419.78,420.855,5728353
2026-01-29 12:00:00,420.8196,424.84,420.31,420.635,6625156
2026-01-29 11:00:00,417.53,423.01,417.18,420.87,10248258
2026-01-29 10:00:00,423.39,427.0,414.62,417.512,17426878
2026-01-29 09:00:00,438.25,440.2299,422.88,423.325,15511567
2026-01-29 08:00:00,441.68,445.19,431.46,438.22,1002942
2026-01-29 07:00:00,442.13,442.39,439.57,440.38,349262
2026-01-29 06:00:00,444.38,444.52,442.01,442.17,137256
2026-01-29 05:00:00,442.93,445.12,442.52,444.33,135494
2026-01-29 04:00:00,442.5,444.41,440.32,442.93,176865
2026-01-28 19:00:00,436.395,439.88,435.6,439.7615,461385
2026-01-28 18:00:00,436.5,443.65,431.46,436.79,1167065
2026-01-28 17:00:00,444.51,450.45,408.4874,436.499,2845128
2026-01-28 16:00:00,431.46,448.0,425.0,444.55,9273894
2026-01-28 15:00:00,434.37,436.0,430.1,431.46,7334650
2026-01-28 14:00:00,434.6,435.96,431.74,434.345,5461271
2026-01-28 13:00:00,432.71,435.56,432.4436,434.54,4817610
2026-01-28 12:00:00,433.4085,435.61,432.4,432.73,4879501
2026-01-28 11:00:00,433.12,434.29,432.02,433.4099,4857800
2026-01-28 10:00:00,437.47,437.87,432.22,433.07,7134026
2026-01-28 09:00:00,434.14,438.26,431.2,437.4795,7921114
2026-01-28 08:00:00,431.65,434.74,430.9,434.14,632051
2026-01-28 07:00:00,432.18,432.68,431.18,431.67,99924
2026-01-28 06:00:00,432.04,432.46,431.68,432.12,42966
2026-01-28 05:00:00,431.78,432.09,431.0,432.04,64189
2026-01-28 04:00:00,432.16,433.23,431.0,431.78,81495
2026-01-27 19:00:00,431.68,434.1948,431.54,432.4804,100162
2026-01-27 18:00:00,431.51,450.0427,431.31,431.6403,76485
2026-01-27 17:00:00,431.18,457.7728,414.0255,431.5145,159305
2026-01-27 16:00:00,430.92,488.73,368.81,431.19,4478623
2026-01-27 15:00:00,432.6,433.88,430.71,430.91,6269824
2026-01-27 14:00:00,431.81,432.85,430.69,432.61,4697123
2026-01-27 13:00:00,433.3,434.9754,431.8,431.83,3402910
2026-01-27 12:00:00,435.23,435.2801,433.1,433.3,3279117
2026-01-27 11:00:00,434.64,435.82,433.73,435.2306,4192482
2026-01-27 10:00:00,434.44,436.26,433.5174,434.61,6128943
2026-01-27 09:00:00,437.23,437.89,431.81,434.3989,6097350
2026-01-27 08:00:00,437.4012,438.49,435.2,437.23,576983
2026-01-27 07:00:00,437.64,438.0,436.61,436.61,96624
2026-01-27 06:00:00,437.73,437.97,437.4,437.65,38884
2026-01-27 05:00:00,437.77,438.01,437.4,437.75,33113
2026-01-27 04:00:00,438.16,438.49,435.3,437.76,47859
2026-01-26 19:00:00,435.91,435.96,435.275,435.2999,102584
2026-01-26 18:00:00,435.7,436.2,435.2,435.91,109990
2026-01-26 17:00:00,434.74,456.633,405.451,435.7,184197
2026-01-26 16:00:00,435.2188,436.0,408.8652,434.75,7192246
2026-01-26 15:00:00,436.62,436.7032,434.28,435.2,8760245
2026-01-26 14:00:00,438.48,438.68,436.51,436.596,4671301
2026-01-26 13:00:00,438.164,438.86,437.82,438.505,3265067
2026-01-26 12:00:00,439.46,440.27,438.08,438.1635,3840244
2026-01-26 11:00:00,438.51,440.23,437.95,439.51,5725462
2026-01-26 10:00:00,439.06,441.49,436.71,438.53,9281012
2026-01-26 09:00:00,445.0,445.75,437.66,439.0999,8384461
2026-01-26 08:00:00,445.8,451.2,435.605,445.03,619261
2026-01-26 07:00:00,445.19,446.38,445.0,445.6,108998
2026-01-26 06:00:00,444.78,445.44,444.44,445.19,58810
2026-01-26 05:00:00,443.98,445.3,443.47,444.75,59939
2026-01-26 04:00:00,445.9,447.18,443.0,444.0,105847
2026-01-23 19:00:00,447.7892,447.91,447.14,447.41,85490
2026-01-23 18:00:00,447.74,448.4,447.72,447.74,75336
2026-01-23 17:00:00,447.609,478.9868,420.6809,447.75,116062
2026-01-23 16:00:00,449.02,466.6321,420.6809,447.62,4474835
2026-01-23 15:00:00,448.465,449.31,446.88,449.07,6742560
2026-01-23 14:00:00,447.35,448.58,446.99,448.465,4326271
2026-01-23 13:00:00,445.638,447.51,445.28,447.3408,4572221
2026-01-23 12:00:00,448.9399,449.22,445.461,445.66,6046794
2026-01-23 11:00:00,452.08,452.43,448.6,448.91,7139504
2026-01-23 10:00:00,449.65,452.08,445.72,452.03,12170657
2026-01-23 09:00:00,446.89,450.5,444.04,449.68,11260254
2026-01-23 08:00:00,449.15,454.0,446.5,446.8905,991993
2026-01-23 07:00:00,448.35,449.42,448.13,449.11,140928
2026-01-23 06:00:00,448.72,450.48,447.99,448.34,160662
2026-01-23 05:00:00,447.96,448.82,447.75,448.68,82441
2026-01-23 04:00:00,450.5,452.0,447.0,448.0,211252
2026-01-22 19:00:00,448.918,450.5,448.82,450.42,219994
2026-01-22 18:00:00,448.27,449.36,447.73,448.94,230399
2026-01-22 17:00:00,448.68,461.5665,433.9217,448.29,216704
2026-01-22 16:00:00,449.385,461.5665,433.9217,448.7,9403875
2026-01-22 15:00:00,446.39,449.5,445.5,449.37,10308686
2026-01-22 14:00:00,446.11,449.12,446.03,446.3901,7820853
2026-01-22 13:00:00,445.5,448.26,444.2589,446.13,12759769
2026-01-22 12:00:00,437.87,445.85,437.06,445.51,8122397
2026-01-22 11:00:00,437.18,439.18,436.5,437.8884,6567985
2026-01-22 10:00:00,434.05,439.3,432.72,437.22,10533800
2026-01-22 09:00:00,437.15,437.42,419.745,434.03,7702549
2026-01-22 08:00:00,435.98,438.24,431.44,437.1983,711066
2026-01-22 07:00:00,436.32,436.69,435.23,435.99,125893
2026-01-22 06:00:00,437.25,438.2,436.22,436.38,103638
2026-01-22 05:00:00,436.78,437.5,436.11,437.21,70636
2026-01-22 04:00:00,436.0,436.9,434.35,436.79,91707
2026-01-21 19:00:00,433.3,434.47,428.55,434.1491,108047
2026-01-21 18:00:00,433.5,435.8847,406.5476,433.3006,329495
2026-01-21 17:00:00,433.55,435.8847,406.5476,433.45,198905
2026-01-21 16:00:00,431.3,469.57,431.09,433.55,10120254
2026-01-21 15:00:00,437.485,437.57,430.271,431.46,10394108
2026-01-21 14:00:00,426.91,438.2,425.91,437.485,10018831
2026-01-21 13:00:00,424.62,427.28,422.81,426.91,5046787
2026-01-21 12:00:00,422.945,424.8,420.06,424.64,7492518
2026-01-21 11:00:00,429.255,429.77,422.3,422.94,8891915
2026-01-21 10:00:00,423.77,429.55,423.73,429.2899,10659620
2026-01-21 09:00:00,420.1,424.3,419.6201,423.79,7774769
2026-01-21 08:00:00,418.93,424.0,417.52,420.3405,757949
2026-01-21 07:00:00,419.19,419.62,417.51,418.95,258235
2026-01-21 06:00:00,421.13,421.27,418.58,419.1,122162
2026-01-21 05:00:00,420.67,421.71,420.6,421.14,67215
2026-01-21 04:00:00,422.0,423.58,420.38,420.63,110979
2026-01-20 19:00:00,419.08,420.18,418.92,420.115,178259
2026-01-20 18:00:00,419.08,421.9151,401.7543,419.04,167301
2026-01-20 17:00:00,419.54,446.28,395.4513,419.08,490767
2026-01-20 16:00:00,419.22,489.88,397.0329,419.53,10934227
2026-01-20 15:00:00,421.41,421.43,417.44,419.25,11159244
2026-01-20 14:00:00,423.0,423.69,420.7,421.45,6210101
2026-01-20 13:00:00,424.91,425.49,422.4703,423.0,4815424
2026-01-20 12:00:00,425.05,427.4,423.88,424.895,5528925
2026-01-20 11:00:00,426.1,427.1901,423.9,425.09,6421532
2026-01-20 10:00:00,424.75,427.92,423.74,426.08,9352738
2026-01-20 09:00:00,425.68,437.5,423.42,424.77,10166466
2026-01-20 08:00:00,426.15,437.5,421.8,425.7,1438516
2026-01-20 07:00:00,426.98,429.05,426.4,427.94,255278
2026-01-20 06:00:00,425.71,427.1,425.53,426.95,119669
2026-01-20 05:00:00,423.57,427.0,423.39,425.71,177681
2026-01-20 04:00:00,425.13,430.77,421.72,423.54,453756
2026-01-16 19:00:00,437.46,437.65,437.15,437.4,84992
2026-01-16 18:00:00,437.95,477.12,437.45,437.46,101041
2026-01-16 17:00:00,438.275,461.4928,425.6255,437.95,355965
2026-01-16 16:00:00,437.5,439.1,437.29,438.3059,12193999
2026-01-16 15:00:00,440.17,440.6,437.36,437.47,6835122
2026-01-16 14:00:00,440.06,440.83,439.02,440.1881,4733940
2026-01-16 13:00:00,438.15,440.85,437.83,440.07,5334071
2026-01-16 12:00:00,439.05,439.59,437.93,438.1243,4994406
2026-01-16 11:00:00,436.86,439.72,436.4,439.08,7924481
