timestamp,open,high,low,close,adjusted close,volume,dividend amount
2026-02-04,430.235,430.736,408.56,414.19,414.19,147308764,0.0
2026-01-30,484.385,489.7,421.02,430.29,430.29,683781215,0.0
2025-12-31,488.435,493.4999,470.88,483.62,483.62,494657629,0.0
2025-11-28,519.805,524.96,464.89,492.01,492.01,479340345,0.91
2025-10-31,514.8,553.72,506.0,517.81,516.827,468447068,0.0
2025-09-30,500.465,519.3,492.37,517.95,516.9667,423675634,0.0
2025-08-29,535.0,538.25,498.51,506.69,505.7281,454910237,0.83
2025-07-31,496.47,555.45,488.7,533.5,531.6121,396888800,0.0
2025-06-30,457.14,500.76,456.89,497.41,495.6498,401277780,0.0
2025-05-30,431.11,462.52,424.9,460.36,458.7309,476961833,0.83
2025-04-30,374.65,396.66,344.79,395.26,393.1412,563143922,0.0
2025-03-31,398.82,402.15,367.24,375.39,373.3777,491540867,0.0
2025-02-28,411.6,419.31,386.57,396.99,394.8619,432468323,0.83
2025-01-31,425.53,448.38,410.72,415.06,412.0133,462562599,0.0
2024-12-31,421.57,456.1648,420.66,421.5,418.406,439908245,0.0
2024-11-29,409.01,429.325,405.5713,423.46,420.3516,442321341,0.83
2024-10-31,428.45,438.5,406.3,406.35,402.5579,440766715,0.0
2024-09-30,417.91,441.85,400.8,430.3,426.2844,376719438,0.0
2024-08-30,420.785,427.46,385.58,417.14,413.2472,451919023,0.75
2024-07-31,448.66,468.35,412.21,418.35,413.709,440446499,0.0
2024-06-28,415.525,456.17,408.9234,446.95,441.9917,342370406,0.0
2024-05-31,392.61,433.6,390.31,415.13,410.5247,413810421,0.75
2024-04-30,423.95,429.37,388.03,389.33,384.3296,440119511,0.0
2024-03-28,411.27,430.82,398.39,420.72,415.3165,425101681,0.0
2024-02-29,401.83,420.82,397.22,413.64,408.3274,444203455,0.75
2024-01-31,373.86,415.32,366.5,397.58,391.7561,525975837,0.0
2023-12-29,376.76,378.16,362.9,376.04,370.5317,521914675,0.0
2023-11-30,339.79,384.3,339.65,378.91,373.3596,564165364,0.75
2023-10-31,316.28,346.2,311.215,338.11,332.4827,540963749,0.0
2023-09-29,331.31,340.86,309.45,315.75,310.4949,416768824,0.0
2023-08-31,335.19,338.54,311.5508,327.76,322.305,479669427,0.68
2023-07-31,339.19,366.78,327.0,335.92,329.6296,666956355,0.0
2023-06-30,325.93,351.47,322.5,340.54,334.1631,547748450,0.0
2023-05-31,306.97,335.94,303.4,328.39,322.2406,600453246,0.68
2023-04-28,286.52,308.93,275.37,307.26,300.8547,551356990,0.0
2023-03-31,250.76,289.27,245.61,288.3,282.29,747751976,0.0
2023-02-28,248.0,276.76,245.47,249.42,244.2205,615540778,0.68
2023-01-31,243.08,249.83,219.35,247.81,242.0329,666168068,0.0
2022-12-30,253.87,263.915,233.87,239.82,234.2292,591366468,0.0
2022-11-30,234.6,255.33,213.431,255.14,249.1921,615328220,0.68
2022-10-31,235.41,251.04,219.13,232.13,226.0825,671366804,0.0
2022-09-30,258.87,267.45,232.73,232.9,226.8324,575416752,0.0
2022-08-31,277.82,294.18,260.66,261.47,254.6581,476959033,0.62
2022-07-29,256.39,282.0,245.94,280.74,272.8454,534986150,0.0
2022-06-30,275.195,277.69,241.51,256.83,249.6078,621501474,0.0
2022-05-31,277.71,290.88,246.44,271.87,264.2249,742766114,0.62
2022-04-29,309.37,315.11,270.0,277.52,269.0594,622644983,0.0
2022-03-31,296.4,315.95,270.0,308.31,298.9107,732627846,0.0
2022-02-28,310.41,315.12,271.52,298.79,289.681,697204843,0.62
2022-01-31,335.35,338.0,276.05,310.98,300.8765,946705316,0.0
2021-12-31,335.13,344.3,317.25,336.32,325.3932,625743806,0.0
2021-11-30,331.355,349.67,326.37,330.59,319.8494,507120518,0.62
2021-10-29,282.1217,332.0,280.25,331.62,320.2604,516523658,0.0
2021-09-30,302.865,305.32,281.62,281.92,272.2629,502931199,0.0
2021-08-31,286.36,305.84,283.74,301.88,291.5391,440360333,0.56
2021-07-30,269.61,290.15,269.6,284.91,274.6215,522303043,0.0
2021-06-30,251.23,271.65,243.0,270.9,261.1174,508388858,0.0
2021-05-28,253.4,254.35,238.07,249.68,240.6637,495089530,0.56
2021-04-30,238.47,263.19,238.0501,252.18,242.5148,568698272,0.0
2021-03-31,235.9,241.05,224.26,235.77,226.7337,724981506,0.0
2021-02-26,235.06,246.13,227.88,232.38,223.4737,489396912,0.56
2021-01-29,222.53,242.64,211.94,231.96,222.5594,647897096,0.0
2020-12-31,214.51,227.18,209.11,222.42,213.406,593966967,0.0
2020-11-30,204.29,228.12,200.12,214.07,205.3944,573325190,0.56
2020-10-30,213.49,225.21,199.62,202.47,193.7505,631674298,0.0
2020-09-30,225.51,232.86,196.25,210.33,201.272,768528897,0.0
2020-08-31,211.52,231.15,203.14,225.53,215.8174,692382980,0.51
2020-07-31,203.14,216.38,197.51,205.01,195.7051,769842002,0.0
2020-06-30,182.54,204.4,181.35,203.51,194.2732,765012029,0.0
2020-05-29,175.8,187.51,173.8,183.25,174.9328,688873081,0.51
2020-04-30,153.0,180.4,150.36,179.21,170.6075,984810925,0.0
2020-03-31,165.31,175.0,132.52,157.71,150.1395,1612954386,0.0
2020-02-28,170.43,190.7,152.0,162.01,154.2331,887894931,0.51
2020-01-31,158.78,174.05,156.51,170.23,161.6184,555989763,0.0
2019-12-31,151.81,159.55,146.65,157.7,149.7223,452664147,0.0
2019-11-29,144.26,152.5,142.97,151.38,143.722,393028043,0.51
2019-10-31,139.66,145.67,133.22,143.37,135.6548,560654410,0.0
2019-09-30,136.61,142.37,134.51,139.03,131.5484,477645820,0.0
2019-08-30,137.0,140.94,130.78,137.86,130.4413,585509525,0.46
2019-07-31,136.63,141.68,134.67,136.27,128.4957,484553299,0.0
2019-06-28,123.85,138.4,119.01,133.96,126.3175,508324437,0.0
2019-05-31,130.53,130.65,123.04,123.68,116.624,547218448,0.46
2019-04-30,118.95,131.37,118.1,130.6,122.7013,433157868,0.0
2019-03-29,112.89,120.82,108.8,117.94,110.807,589045341,0.0
2019-02-28,103.78,113.24,102.35,112.03,105.2544,469095970,0.46
2019-01-31,99.55,107.9,97.2,104.43,97.6947,714204787,0.0
2018-12-31,113.0,113.42,93.96,101.57,95.0191,944287635,0.0
2018-11-30,107.05,112.24,99.35,110.89,103.738,720228643,0.46
2018-10-31,114.75,116.18,100.11,106.81,99.4852,927547942,0.0
2018-09-28,110.85,115.29,107.23,114.37,106.5268,480255674,0.0
2018-08-31,106.03,112.78,104.84,112.33,104.6267,456630721,0.42
2018-07-31,98.1,111.15,98.0,106.08,98.4213,569501573,0.0
2018-06-29,99.28,102.69,97.26,98.61,91.4906,602585341,0.0
2018-05-31,93.21,99.99,92.45,98.84,91.704,509418119,0.42
2018-04-30,90.47,97.9,87.51,93.52,86.3946,668258570,0.0
2018-03-29,93.99,97.24,87.08,91.27,84.316,732866406,0.0
2018-02-28,94.79,96.07,83.83,93.77,86.6256,690287596,0.42
2018-01-31,86.13,95.45,85.5,95.01,87.367,543377322,0.0
2017-12-29,83.6,87.4999,80.7,85.54,78.6588,447828256,0.0
2017-11-30,83.68,85.06,82.24,84.17,77.399,415711970,0.42
2017-10-31,74.71,86.2,73.71,83.18,76.1035,440510118,0.0
2017-09-29,74.71,75.97,72.92,74.49,68.1528,367134396,0.0
2017-08-31,73.1,74.96,71.28,74.77,68.4089,429156682,0.39
2017-07-31,69.33,74.42,68.02,72.7,66.1626,451248934,0.0
2017-06-30,70.24,72.89,68.09,68.93,62.7316,610120893,0.0
2017-05-31,68.68,70.74,67.14,69.84,63.5598,505249296,0.39
2017-04-28,65.81,69.14,64.85,68.46,61.9558,428857613,0.0
2017-03-31,64.13,66.19,63.62,65.86,59.6028,489173200,0.0
2017-02-28,64.355,65.24,62.75,63.98,57.9014,440744043,0.39
2017-01-31,62.79,65.91,61.95,64.65,58.1565,494435826,0.0
2016-12-30,60.11,64.1,58.8,62.14,55.8986,513579428,0.0
2016-11-30,59.97,61.41,57.28,60.26,54.2074,613056964,0.39
2016-10-31,57.405,61.3699,56.315,59.92,53.5469,614841775,0.0
2016-09-30,57.01,58.19,55.61,57.6,51.4736,526855083,0.0
2016-08-31,56.6,58.7,56.14,57.46,51.3485,467079004,0.36
2016-07-29,51.13,57.29,50.39,56.68,50.336,647587634,0.0
2016-06-30,52.44,52.95,48.035,51.17,45.4427,823987498,0.0
2016-05-31,50.0,53.0,49.46,53.0,47.0679,530869347,0.36
2016-04-29,55.05,56.77,49.35,49.87,43.9748,699025640,0.0
2016-03-31,50.97,55.64,50.58,55.23,48.7012,640372350,0.0
2016-02-29,54.88,55.09,48.19,50.88,44.8654,814770780,0.36
2016-01-29,54.32,55.39,49.1,55.09,48.2378,927914485,0.0
2015-12-31,54.41,56.85,53.68,55.48,48.5793,793070000,0.0
2015-11-30,52.85,54.98,52.53,54.35,47.5899,662622220,0.36
2015-10-30,44.75,54.37,43.75,52.64,45.7814,857330655,0.0
2015-09-30,42.23,45.0,41.66,44.2,38.4411,670779566,0.0
2015-08-31,46.98,48.41,39.72,43.52,37.8497,776277394,0.31
2015-07-31,44.46,47.4,43.32,46.7,40.3507,725458102,0.0
2015-06-30,47.06,47.77,43.94,44.15,38.1474,664853340,0.0
2015-05-29,48.58,48.905,46.02,46.86,40.489,633072750,0.31
2015-04-30,40.6,49.54,40.12,48.64,41.7549,874535095,0.0
2015-03-31,43.67,44.19,40.54,40.655,34.9002,824335340,0.0
2015-02-27,40.59,44.3,40.23,43.85,37.643,656509827,0.31
2015-01-30,46.66,47.91,40.35,40.4,34.4363,918738022,0.0
2014-12-31,47.88,49.06,44.9,46.45,39.5933,626810606,0.0
2014-11-28,46.89,50.045,46.73,47.81,40.7525,523008240,0.31
2014-10-31,46.27,46.97,42.1,46.95,39.7665,853297059,0.0
2014-09-30,45.43,47.57,44.53,46.36,39.2668,860084532,0.0
2014-08-29,43.21,45.47,42.21,45.43,38.4791,513429400,0.28
2014-07-31,41.86,45.71,41.05,43.16,36.332,731616500,0.0
2014-06-30,40.95,42.29,39.86,41.7,35.103,555779700,0.0
2014-05-30,40.2401,40.97,38.51,40.94,34.4632,574362900,0.28
2014-04-30,41.15,41.66,38.9,40.4,33.7747,746113500,0.0
