contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
MSFT260204C00385000,MSFT,2026-02-04,385.00,call,30.28,28.85,27.45,96,30.25,12,14,4,2026-02-04,0.01488,1.00000,0.00000,-0.03839,0.00000,0.01055
MSFT260204P00385000,MSFT,2026-02-04,385.00,put,0.01,0.01,0.00,0,0.01,7,272,802,2026-02-04,0.51243,-0.00305,0.00084,-0.05153,0.00202,-0.00003
MSFT260204C00387500,MSFT,2026-02-04,387.50,call,27.80,26.32,24.95,96,27.70,8,10,0,2026-02-04,0.01488,1.00000,0.00000,-0.03864,0.00000,0.01062
MSFT260204P00387500,MSFT,2026-02-04,387.50,put,0.01,0.01,0.00,0,0.01,8,326,867,2026-02-04,0.47340,-0.00342,0.00100,-0.05268,0.00223,-0.00004
MSFT260204C00390000,MSFT,2026-02-04,390.00,call,23.05,24.27,24.15,6,24.40,1,12,28,2026-02-04,0.50267,0.98939,0.00257,-0.19134,0.00608,0.01056
MSFT260204P00390000,MSFT,2026-02-04,390.00,put,0.01,0.01,0.00,0,0.01,2,163,345,2026-02-04,0.42462,-0.00323,0.00106,-0.04491,0.00212,-0.00004
MSFT260204C00392500,MSFT,2026-02-04,392.50,call,21.65,21.77,21.65,1,21.90,1,6,2,2026-02-04,0.45389,0.98870,0.00301,-0.18454,0.00643,0.01062
MSFT260204P00392500,MSFT,2026-02-04,392.50,put,0.01,0.01,0.00,0,0.01,20,149,1089,2026-02-04,0.38560,-0.00368,0.00132,-0.04581,0.00238,-0.00004
MSFT260204C00395000,MSFT,2026-02-04,395.00,call,18.05,19.27,19.15,2,19.40,1,5,58,2026-02-04,0.40511,0.98786,0.00359,-0.17748,0.00684,0.01068
MSFT260204P00395000,MSFT,2026-02-04,395.00,put,0.01,0.01,0.00,0,0.01,33,2314,1478,2026-02-04,0.34658,-0.00427,0.00167,-0.04705,0.00273,-0.00005
MSFT260204C00397500,MSFT,2026-02-04,397.50,call,15.55,16.77,16.65,2,16.90,1,5,48,2026-02-04,0.36609,0.98466,0.00486,-0.19220,0.00837,0.01071
MSFT260204P00397500,MSFT,2026-02-04,397.50,put,0.01,0.01,0.00,0,0.01,26,2060,550,2026-02-04,0.30755,-0.00510,0.00221,-0.04882,0.00319,-0.00006
MSFT260204C00400000,MSFT,2026-02-04,400.00,call,14.45,14.28,14.15,9,14.40,1,244,197,2026-02-04,0.32707,0.97985,0.00687,-0.21179,0.01056,0.01073
MSFT260204P00400000,MSFT,2026-02-04,400.00,put,0.01,0.01,0.00,0,0.01,4,7979,4356,2026-02-04,0.25877,-0.00483,0.00250,-0.03912,0.00304,-0.00006
MSFT260204C00402500,MSFT,2026-02-04,402.50,call,10.55,11.78,11.65,2,11.90,1,10,20,2026-02-04,0.27829,0.97613,0.00932,-0.20875,0.01219,0.01075
MSFT260204P00402500,MSFT,2026-02-04,402.50,put,0.01,0.01,0.00,0,0.01,180,2677,3110,2026-02-04,0.21975,-0.00615,0.00365,-0.04114,0.00377,-0.00007
MSFT260204C00405000,MSFT,2026-02-04,405.00,call,9.00,9.28,9.15,5,9.40,2,261,126,2026-02-04,0.21975,0.97530,0.01214,-0.17717,0.01254,0.01081
MSFT260204P00405000,MSFT,2026-02-04,405.00,put,0.01,0.01,0.00,0,0.01,25,7023,2703,2026-02-04,0.18073,-0.00849,0.00589,-0.04489,0.00501,-0.00010
MSFT260204C00407500,MSFT,2026-02-04,407.50,call,6.25,6.78,6.65,2,6.90,1,1276,731,2026-02-04,0.17097,0.96676,0.01998,-0.17650,0.01605,0.01078
MSFT260204P00407500,MSFT,2026-02-04,407.50,put,0.01,0.01,0.00,0,0.01,3,5465,908,2026-02-04,0.13195,-0.00876,0.00830,-0.03359,0.00515,-0.00010
MSFT260204C00410000,MSFT,2026-02-04,410.00,call,4.15,4.30,4.20,1,4.40,1,5459,1831,2026-02-04,0.12219,0.94614,0.04130,-0.18358,0.02372,0.01062
MSFT260204P00410000,MSFT,2026-02-04,410.00,put,0.03,0.03,0.02,16,0.04,18,14388,1403,2026-02-04,0.10268,-0.02787,0.02875,-0.07008,0.01388,-0.00032
MSFT260204C00412500,MSFT,2026-02-04,412.50,call,2.07,1.94,1.86,3,2.03,1,10538,2961,2026-02-04,0.09292,0.80608,0.13640,-0.30988,0.05957,0.00909
MSFT260204P00412500,MSFT,2026-02-04,412.50,put,0.17,0.17,0.15,42,0.19,2,11214,1012,2026-02-04,0.08317,-0.16745,0.13899,-0.21900,0.05433,-0.00190
MSFT260204C00415000,MSFT,2026-02-04,415.00,call,0.37,0.33,0.31,1,0.36,1,38840,4378,2026-02-04,0.07341,0.31541,0.22332,-0.29585,0.07706,0.00357
MSFT260204P00415000,MSFT,2026-02-04,415.00,put,0.99,1.07,1.02,1,1.12,1,12430,1876,2026-02-04,0.07341,-0.68459,0.22332,-0.25447,0.07706,-0.00780
MSFT260204C00417500,MSFT,2026-02-04,417.50,call,0.02,0.03,0.02,2,0.03,93,26734,2036,2026-02-04,0.08317,0.03567,0.04352,-0.07222,0.01701,0.00040
MSFT260204P00417500,MSFT,2026-02-04,417.50,put,3.27,3.25,3.15,1,3.35,1,2945,625,2026-02-04,0.01488,-1.00000,0.00000,0.04163,0.00000,-0.01144
MSFT260204C00420000,MSFT,2026-02-04,420.00,call,0.01,0.01,0.00,0,0.01,32,47908,4638,2026-02-04,0.11244,0.00946,0.01042,-0.03134,0.00551,0.00011
MSFT260204P00420000,MSFT,2026-02-04,420.00,put,5.49,5.72,5.60,1,5.85,4,1331,1928,2026-02-04,0.01488,-1.00000,0.00000,0.04188,0.00000,-0.01151
MSFT260204C00422500,MSFT,2026-02-04,422.50,call,0.01,0.01,0.00,0,0.01,95,12776,2134,2026-02-04,0.16122,0.00969,0.00742,-0.04572,0.00562,0.00011
MSFT260204P00422500,MSFT,2026-02-04,422.50,put,8.05,8.22,8.10,1,8.35,5,380,1152,2026-02-04,0.01488,-1.00000,0.00000,0.04213,0.00000,-0.01157
MSFT260204C00425000,MSFT,2026-02-04,425.00,call,0.01,0.01,0.00,0,0.01,144,10574,5603,2026-02-04,0.20024,0.00727,0.00464,-0.04405,0.00437,0.00008
MSFT260204P00425000,MSFT,2026-02-04,425.00,put,11.19,10.72,10.60,1,10.85,5,279,857,2026-02-04,0.01488,-1.00000,0.00000,0.04238,0.00000,-0.01164
MSFT260204C00427500,MSFT,2026-02-04,427.50,call,0.01,0.01,0.00,0,0.01,38,2417,2193,2026-02-04,0.23926,0.00601,0.00328,-0.04443,0.00369,0.00007
MSFT260204P00427500,MSFT,2026-02-04,427.50,put,13.52,13.22,13.10,1,13.35,9,61,540,2026-02-04,0.01488,-1.00000,0.00000,0.04263,0.00000,-0.01171
MSFT260204C00430000,MSFT,2026-02-04,430.00,call,0.01,0.01,0.00,0,0.01,2000,8219,4743,2026-02-04,0.27829,0.00527,0.00251,-0.04592,0.00328,0.00006
MSFT260204P00430000,MSFT,2026-02-04,430.00,put,15.45,15.72,15.60,1,15.85,5,308,874,2026-02-04,0.01488,-1.00000,0.00000,0.04288,0.00000,-0.01178
MSFT260204C00432500,MSFT,2026-02-04,432.50,call,0.01,0.01,0.00,0,0.01,14,1230,1001,2026-02-04,0.31731,0.00480,0.00203,-0.04812,0.00302,0.00005
MSFT260204P00432500,MSFT,2026-02-04,432.50,put,19.45,18.23,18.10,1,18.35,8,197,694,2026-02-04,0.01488,-1.00000,0.00000,0.04313,0.00000,-0.01185
MSFT260204C00435000,MSFT,2026-02-04,435.00,call,0.01,0.01,0.00,0,0.01,301,665,1825,2026-02-04,0.35633,0.00448,0.00170,-0.05082,0.00284,0.00005
MSFT260204P00435000,MSFT,2026-02-04,435.00,put,21.95,20.73,20.60,1,20.85,1,52,285,2026-02-04,0.01488,-1.00000,0.00000,0.04338,0.00000,-0.01192
MSFT260204C00437500,MSFT,2026-02-04,437.50,call,0.01,0.01,0.00,0,0.01,32,358,1160,2026-02-04,0.38560,0.00349,0.00125,-0.04397,0.00227,0.00004
MSFT260204P00437500,MSFT,2026-02-04,437.50,put,23.50,23.23,23.10,1,23.35,7,77,220,2026-02-04,0.01488,-1.00000,0.00000,0.04363,0.00000,-0.01199
MSFT260204C00440000,MSFT,2026-02-04,440.00,call,0.01,0.01,0.00,0,0.01,204,380,2591,2026-02-04,0.42462,0.00342,0.00112,-0.04756,0.00223,0.00004
MSFT260204P00440000,MSFT,2026-02-04,440.00,put,25.30,26.40,25.25,12,27.55,94,8,9,2026-02-04,0.81486,-0.91829,0.00855,-1.29379,0.03275,-0.01114
MSFT260204C00442500,MSFT,2026-02-04,442.50,call,0.01,0.01,0.00,0,0.01,24,91,783,2026-02-04,0.46365,0.00338,0.00101,-0.05138,0.00221,0.00004
MSFT260204P00442500,MSFT,2026-02-04,442.50,put,0.00,28.70,27.35,10,30.05,94,0,8,2026-02-04,0.79535,-0.94120,0.00680,-0.96910,0.02542,-0.01147
MSFT260204C00445000,MSFT,2026-02-04,445.00,call,0.01,0.01,0.00,0,0.01,16,160,859,2026-02-04,0.49292,0.00285,0.00082,-0.04684,0.00190,0.00003
MSFT260204P00445000,MSFT,2026-02-04,445.00,put,31.00,30.88,30.30,11,31.45,11,19,10,2026-02-04,0.66852,-0.97883,0.00351,-0.32471,0.01102,-0.01195
MSFT260204C00447500,MSFT,2026-02-04,447.50,call,0.01,0.01,0.00,0,0.01,11,21,486,2026-02-04,0.53194,0.00288,0.00077,-0.05104,0.00191,0.00003
MSFT260204P00447500,MSFT,2026-02-04,447.50,put,0.00,33.88,32.75,10,35.00,90,0,6,2026-02-04,0.97095,-0.93250,0.00620,-1.33226,0.02831,-0.01151
MSFT260204C00450000,MSFT,2026-02-04,450.00,call,0.01,0.01,0.00,0,0.01,22,83,1455,2026-02-04,0.57096,0.00292,0.00072,-0.05542,0.00194,0.00003
MSFT260204P00450000,MSFT,2026-02-04,450.00,put,0.00,36.38,35.25,5,37.50,91,0,5,2026-02-04,1.02949,-0.93449,0.00572,-1.38139,0.02766,-0.01160
MSFT260204C00452500,MSFT,2026-02-04,452.50,call,0.01,0.01,0.00,0,0.01,11,46,417,2026-02-04,0.60023,0.00258,0.00061,-0.05206,0.00173,0.00003
MSFT260204P00452500,MSFT,2026-02-04,452.50,put,0.00,38.72,37.40,5,40.05,90,0,0,2026-02-04,1.00998,-0.95002,0.00471,-1.08562,0.02235,-0.01184
MSFT260204C00455000,MSFT,2026-02-04,455.00,call,0.01,0.01,0.00,0,0.01,20,130,887,2026-02-04,0.62950,0.00231,0.00053,-0.04938,0.00157,0.00003
MSFT260204P00455000,MSFT,2026-02-04,455.00,put,0.00,41.22,39.90,5,42.55,89,0,1,2026-02-04,1.05875,-0.95216,0.00434,-1.09911,0.02158,-0.01193
MSFT260204C00457500,MSFT,2026-02-04,457.50,call,0.01,0.01,0.00,0,0.01,11,91,366,2026-02-04,0.66852,0.00239,0.00051,-0.05405,0.00161,0.00003
MSFT260204P00457500,MSFT,2026-02-04,457.50,put,0.00,43.67,42.30,10,45.05,90,0,0,2026-02-04,1.08802,-0.95693,0.00388,-1.03527,0.01984,-0.01206
MSFT260204C00460000,MSFT,2026-02-04,460.00,call,0.01,0.01,0.00,0,0.01,11,159,680,2026-02-04,0.69779,0.00218,0.00045,-0.05190,0.00149,0.00002
MSFT260204P00460000,MSFT,2026-02-04,460.00,put,44.58,46.40,45.25,5,47.55,94,64,61,2026-02-04,1.24412,-0.94258,0.00427,-1.50846,0.02495,-0.01197
MSFT260204C00462500,MSFT,2026-02-04,462.50,call,0.01,0.01,0.00,0,0.01,11,6,383,2026-02-04,0.73681,0.00227,0.00044,-0.05678,0.00154,0.00003
MSFT260204P00462500,MSFT,2026-02-04,462.50,put,0.00,48.67,47.30,5,50.05,92,0,0,2026-02-04,1.18558,-0.95952,0.00339,-1.07377,0.01886,-0.01222
MSFT260204C00465000,MSFT,2026-02-04,465.00,call,0.01,0.01,0.00,0,0.01,11,12,882,2026-02-04,0.76608,0.00210,0.00040,-0.05505,0.00143,0.00002
MSFT260204P00465000,MSFT,2026-02-04,465.00,put,0.00,51.40,50.25,5,52.55,89,0,0,2026-02-04,1.34167,-0.94643,0.00375,-1.54028,0.02362,-0.01215
MSFT260204C00467500,MSFT,2026-02-04,467.50,call,0.01,0.01,0.00,0,0.01,3,2,726,2026-02-04,0.79535,0.00196,0.00036,-0.05366,0.00135,0.00002
MSFT260204P00467500,MSFT,2026-02-04,467.50,put,0.00,53.67,52.30,5,55.05,92,0,0,2026-02-04,1.27338,-0.96260,0.00296,-1.08097,0.01769,-0.01239
MSFT260204C00470000,MSFT,2026-02-04,470.00,call,0.01,0.01,0.00,0,0.01,33,3,715,2026-02-04,0.82461,0.00184,0.00033,-0.05255,0.00127,0.00002
MSFT260204P00470000,MSFT,2026-02-04,470.00,put,52.95,56.20,54.85,10,57.55,91,4,4,2026-02-04,1.34167,-0.96109,0.00290,-1.18013,0.01827,-0.01245
MSFT260204C00472500,MSFT,2026-02-04,472.50,call,0.01,0.01,0.00,0,0.01,3,0,99,2026-02-04,0.86364,0.00193,0.00033,-0.05763,0.00133,0.00002
MSFT260204P00472500,MSFT,2026-02-04,472.50,put,0.00,58.67,57.30,10,60.05,97,0,0,2026-02-04,1.36119,-0.96498,0.00262,-1.09498,0.01676,-0.01256
MSFT260204C00475000,MSFT,2026-02-04,475.00,call,0.01,0.01,0.00,0,0.01,37,11,1470,2026-02-04,0.89291,0.00183,0.00030,-0.05676,0.00127,0.00002
MSFT260204P00475000,MSFT,2026-02-04,475.00,put,58.20,61.30,60.05,10,62.55,95,1,1,2026-02-04,1.47826,-0.95823,0.00279,-1.38459,0.01935,-0.01255
MSFT260204C00477500,MSFT,2026-02-04,477.50,call,0.02,0.01,0.00,0,0.01,2,0,281,2026-02-04,0.92217,0.00175,0.00028,-0.05611,0.00122,0.00002
MSFT260204P00477500,MSFT,2026-02-04,477.50,put,0.00,63.70,62.35,11,65.05,97,0,0,2026-02-04,1.46850,-0.96491,0.00243,-1.18632,0.01679,-0.01269
MSFT260204C00480000,MSFT,2026-02-04,480.00,call,0.01,0.01,0.00,0,0.01,101,3,790,2026-02-04,0.95144,0.00167,0.00026,-0.05564,0.00117,0.00002
MSFT260204P00480000,MSFT,2026-02-04,480.00,put,0.00,66.20,64.85,10,67.55,92,0,21,2026-02-04,1.51728,-0.96530,0.00233,-1.21544,0.01663,-0.01277
MSFT260204C00482500,MSFT,2026-02-04,482.50,call,0.02,0.01,0.00,0,0.01,10,0,352,2026-02-04,0.98071,0.00161,0.00024,-0.05534,0.00113,0.00002
MSFT260204P00482500,MSFT,2026-02-04,482.50,put,0.00,68.67,67.30,5,70.05,94,0,0,2026-02-04,1.53679,-0.96830,0.00214,-1.13968,0.01544,-0.01287
MSFT260204C00485000,MSFT,2026-02-04,485.00,call,0.01,0.01,0.00,0,0.01,2,1,1090,2026-02-04,1.00998,0.00155,0.00023,-0.05519,0.00109,0.00002
MSFT260204P00485000,MSFT,2026-02-04,485.00,put,0.00,71.17,69.80,5,72.55,92,0,0,2026-02-04,1.58557,-0.96848,0.00206,-1.17108,0.01537,-0.01294
MSFT260204C00487500,MSFT,2026-02-04,487.50,call,0.01,0.01,0.00,0,0.01,1,35,343,2026-02-04,1.03924,0.00150,0.00022,-0.05518,0.00106,0.00002
MSFT260204P00487500,MSFT,2026-02-04,487.50,put,0.00,73.67,72.30,5,75.05,97,0,0,2026-02-04,1.62459,-0.96945,0.00196,-1.16906,0.01498,-0.01302
MSFT260204C00490000,MSFT,2026-02-04,490.00,call,0.01,0.01,0.00,0,0.01,2,21,316,2026-02-04,1.06851,0.00146,0.00021,-0.05528,0.00103,0.00002
MSFT260204P00490000,MSFT,2026-02-04,490.00,put,0.00,76.30,75.05,10,77.55,89,0,0,2026-02-04,1.75142,-0.96299,0.00213,-1.48810,0.01753,-0.01302
MSFT260204C00492500,MSFT,2026-02-04,492.50,call,0.01,0.01,0.00,0,0.01,15,0,184,2026-02-04,1.10753,0.00156,0.00021,-0.06063,0.00109,0.00002
MSFT260204P00492500,MSFT,2026-02-04,492.50,put,0.00,78.90,77.75,5,80.05,92,0,0,2026-02-04,1.84898,-0.95906,0.00219,-1.71251,0.01904,-0.01304
MSFT260204C00495000,MSFT,2026-02-04,495.00,call,0.01,0.01,0.00,0,0.01,1,0,490,2026-02-04,1.12705,0.00139,0.00019,-0.05583,0.00099,0.00002
MSFT260204P00495000,MSFT,2026-02-04,495.00,put,0.00,81.17,79.80,1,82.55,97,0,0,2026-02-04,1.75142,-0.97111,0.00174,-1.20395,0.01430,-0.01324
MSFT260204C00497500,MSFT,2026-02-04,497.50,call,0.01,0.01,0.00,0,0.01,200,1,35,2026-02-04,1.15631,0.00137,0.00018,-0.05625,0.00097,0.00002
MSFT260204P00497500,MSFT,2026-02-04,497.50,put,0.00,83.67,82.30,10,85.05,93,0,0,2026-02-04,1.79044,-0.97178,0.00167,-1.20653,0.01402,-0.01332
MSFT260204C00500000,MSFT,2026-02-04,500.00,call,0.01,0.01,0.00,0,0.01,33,66,691,2026-02-04,1.18558,0.00134,0.00017,-0.05676,0.00096,0.00001
MSFT260204P00500000,MSFT,2026-02-04,500.00,put,0.00,86.17,84.80,5,87.55,82,0,0,2026-02-04,1.82947,-0.97240,0.00160,-1.21020,0.01376,-0.01340
MSFT260204C00502500,MSFT,2026-02-04,502.50,call,0.01,0.01,0.00,0,0.01,3,0,250,2026-02-04,1.21485,0.00132,0.00017,-0.05736,0.00094,0.00001
MSFT260204P00502500,MSFT,2026-02-04,502.50,put,0.00,88.65,87.25,10,90.05,91,0,0,2026-02-04,1.85874,-0.97362,0.00152,-1.18274,0.01325,-0.01348
MSFT260204C00505000,MSFT,2026-02-04,505.00,call,0.01,0.01,0.00,0,0.01,1,2,658,2026-02-04,1.24412,0.00131,0.00016,-0.05805,0.00093,0.00001
MSFT260204P00505000,MSFT,2026-02-04,505.00,put,0.00,91.22,89.90,10,92.55,86,0,0,2026-02-04,1.94654,-0.97087,0.00157,-1.35192,0.01440,-0.01352
MSFT260204C00507500,MSFT,2026-02-04,507.50,call,0.08,0.01,0.00,0,0.01,4,0,268,2026-02-04,1.27338,0.00129,0.00015,-0.05881,0.00092,0.00001
MSFT260204P00507500,MSFT,2026-02-04,507.50,put,0.00,93.67,92.30,5,95.05,90,0,0,2026-02-04,1.95629,-0.97332,0.00146,-1.25919,0.01338,-0.01361
MSFT260204C00510000,MSFT,2026-02-04,510.00,call,0.01,0.01,0.00,0,0.01,3,1,353,2026-02-04,1.30265,0.00128,0.00015,-0.05964,0.00091,0.00001
MSFT260204P00510000,MSFT,2026-02-04,510.00,put,0.00,96.40,95.25,10,97.55,91,0,0,2026-02-04,2.14166,-0.96402,0.00170,-1.78564,0.01714,-0.01358
MSFT260204C00512500,MSFT,2026-02-04,512.50,call,0.01,0.01,0.00,0,0.01,505,16,398,2026-02-04,1.33192,0.00127,0.00015,-0.06055,0.00091,0.00001
MSFT260204P00512500,MSFT,2026-02-04,512.50,put,0.00,98.72,97.40,10,100.05,89,0,0,2026-02-04,2.06361,-0.97237,0.00142,-1.37143,0.01378,-0.01374
MSFT260204C00515000,MSFT,2026-02-04,515.00,call,0.01,0.01,0.00,0,0.01,10,0,290,2026-02-04,1.36119,0.00126,0.00014,-0.06153,0.00090,0.00001
MSFT260204P00515000,MSFT,2026-02-04,515.00,put,0.00,101.17,99.80,5,102.55,83,0,0,2026-02-04,2.06361,-0.97511,0.00130,-1.25215,0.01262,-0.01384
MSFT260204C00517500,MSFT,2026-02-04,517.50,call,0.01,0.01,0.00,0,0.01,11,0,28,2026-02-04,1.38070,0.00117,0.00013,-0.05815,0.00084,0.00001
MSFT260204P00517500,MSFT,2026-02-04,517.50,put,0.00,103.12,101.20,129,105.05,129,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.05160,0.00000,-0.01418
MSFT260204C00520000,MSFT,2026-02-04,520.00,call,0.01,0.01,0.00,0,0.01,200,0,5047,2026-02-04,1.40997,0.00117,0.00013,-0.05927,0.00084,0.00001
MSFT260204P00520000,MSFT,2026-02-04,520.00,put,0.00,105.62,103.70,122,107.55,122,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.05185,0.00000,-0.01425
MSFT260204C00522500,MSFT,2026-02-04,522.50,call,0.08,0.01,0.00,0,0.01,1,0,42,2026-02-04,1.43923,0.00116,0.00012,-0.06046,0.00084,0.00001
MSFT260204P00522500,MSFT,2026-02-04,522.50,put,0.00,108.12,106.20,129,110.05,129,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.05210,0.00000,-0.01431
MSFT260204C00525000,MSFT,2026-02-04,525.00,call,0.03,0.01,0.00,0,0.01,2,0,5019,2026-02-04,1.46850,0.00117,0.00012,-0.06171,0.00084,0.00001
MSFT260204P00525000,MSFT,2026-02-04,525.00,put,0.00,110.92,109.30,141,112.55,141,0,0,2026-02-04,1.94654,-0.98854,0.00071,-0.58111,0.00650,-0.01426
MSFT260204C00527500,MSFT,2026-02-04,527.50,call,0.02,0.01,0.00,0,0.01,4,0,32,2026-02-04,1.49777,0.00117,0.00012,-0.06301,0.00084,0.00001
MSFT260204P00527500,MSFT,2026-02-04,527.50,put,0.00,113.80,112.55,10,115.05,92,0,0,2026-02-04,2.35628,-0.97117,0.00129,-1.63004,0.01427,-0.01414
MSFT260204C00530000,MSFT,2026-02-04,530.00,call,0.01,0.01,0.00,0,0.01,1005,1,2395,2026-02-04,1.51728,0.00109,0.00011,-0.06017,0.00079,0.00001
MSFT260204P00530000,MSFT,2026-02-04,530.00,put,0.00,116.17,114.80,10,117.55,83,0,0,2026-02-04,2.29775,-0.97665,0.00111,-1.32259,0.01196,-0.01427
MSFT260204C00532500,MSFT,2026-02-04,532.50,call,0.01,0.01,0.00,0,0.01,505,0,10,2026-02-04,1.54655,0.00110,0.00011,-0.06158,0.00080,0.00001
MSFT260204P00532500,MSFT,2026-02-04,532.50,put,118.55,118.70,117.40,10,120.00,92,1,0,2026-02-04,2.35628,-0.97585,0.00111,-1.39785,0.01231,-0.01433
MSFT260204C00535000,MSFT,2026-02-04,535.00,call,0.05,0.01,0.00,0,0.01,505,0,19,2026-02-04,1.57582,0.00110,0.00011,-0.06306,0.00080,0.00001
MSFT260204P00535000,MSFT,2026-02-04,535.00,put,0.00,121.17,119.80,10,122.55,85,0,0,2026-02-04,2.36604,-0.97746,0.00104,-1.32146,0.01161,-0.01441
MSFT260204C00537500,MSFT,2026-02-04,537.50,call,0.01,0.01,0.00,0,0.01,505,0,44,2026-02-04,1.59533,0.00104,0.00010,-0.06052,0.00076,0.00001
MSFT260204P00537500,MSFT,2026-02-04,537.50,put,0.00,123.32,121.60,126,125.05,126,0,0,2026-02-04,1.89776,-0.99496,0.00035,-0.24634,0.00316,-0.01467
MSFT260204C00540000,MSFT,2026-02-04,540.00,call,0.02,0.01,0.00,0,0.01,505,0,186,2026-02-04,1.62459,0.00105,0.00010,-0.06209,0.00076,0.00001
MSFT260204P00540000,MSFT,2026-02-04,540.00,put,0.00,125.62,123.70,139,127.55,139,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.05385,0.00000,-0.01479
MSFT260204C00542500,MSFT,2026-02-04,542.50,call,0.02,0.01,0.00,0,0.01,1005,0,50,2026-02-04,1.65386,0.00106,0.00010,-0.06371,0.00077,0.00001
MSFT260204P00542500,MSFT,2026-02-04,542.50,put,0.00,128.12,126.20,122,130.05,122,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.05410,0.00000,-0.01486
MSFT260206C00270000,MSFT,2026-02-06,270.00,call,147.35,144.50,142.50,60,146.50,61,0,8,2026-02-04,2.55140,0.99089,0.00031,-0.50689,0.00753,0.01457
MSFT260206P00270000,MSFT,2026-02-06,270.00,put,0.01,0.01,0.00,0,0.01,2,5,89,2026-02-04,1.83922,-0.00066,0.00004,-0.03226,0.00070,-0.00002
MSFT260206C00280000,MSFT,2026-02-06,280.00,call,137.00,135.22,134.00,2,136.45,60,0,6,2026-02-04,2.90261,0.97324,0.00070,-1.40337,0.01897,0.01468
MSFT260206P00280000,MSFT,2026-02-06,280.00,put,0.00,0.01,0.00,0,0.01,1,0,66,2026-02-04,1.69289,-0.00071,0.00005,-0.03204,0.00076,-0.00002
MSFT260206C00290000,MSFT,2026-02-06,290.00,call,187.19,124.45,122.45,1,126.45,60,0,6,2026-02-04,2.10263,0.99109,0.00037,-0.41693,0.00739,0.01567
MSFT260206P00290000,MSFT,2026-02-06,290.00,put,0.01,0.01,0.00,0,0.02,1,1,60,2026-02-04,1.54655,-0.00076,0.00005,-0.03081,0.00080,-0.00002
MSFT260206C00300000,MSFT,2026-02-06,300.00,call,129.14,114.50,112.50,60,116.50,60,0,2,2026-02-04,1.97581,0.98869,0.00049,-0.47870,0.00910,0.01616
MSFT260206P00300000,MSFT,2026-02-06,300.00,put,0.06,0.01,0.00,0,0.03,20,1,144,2026-02-04,1.40997,-0.00083,0.00007,-0.03069,0.00087,-0.00002
MSFT260206C00310000,MSFT,2026-02-06,310.00,call,122.25,104.47,102.50,60,106.45,60,0,2,2026-02-04,1.77093,0.98862,0.00055,-0.43535,0.00915,0.01671
MSFT260206P00310000,MSFT,2026-02-06,310.00,put,0.00,0.01,0.00,0,0.01,20,0,78,2026-02-04,1.27338,-0.00089,0.00008,-0.02963,0.00093,-0.00002
MSFT260206C00320000,MSFT,2026-02-06,320.00,call,110.45,94.53,92.50,60,96.55,61,0,3,2026-02-04,1.65386,0.98501,0.00075,-0.51112,0.01161,0.01718
MSFT260206P00320000,MSFT,2026-02-06,320.00,put,0.01,0.01,0.00,0,0.01,20,2,152,2026-02-04,1.14656,-0.00102,0.00010,-0.03006,0.00105,-0.00002
MSFT260206C00325000,MSFT,2026-02-06,325.00,call,0.00,89.47,87.50,60,91.45,60,0,0,2026-02-04,1.50752,0.98715,0.00072,-0.41483,0.01016,0.01750
MSFT260206P00325000,MSFT,2026-02-06,325.00,put,0.02,0.01,0.00,0,0.01,20,61,135,2026-02-04,1.07827,-0.00103,0.00010,-0.02862,0.00106,-0.00002
MSFT260206C00330000,MSFT,2026-02-06,330.00,call,0.00,84.47,82.50,1,86.45,60,0,0,2026-02-04,1.41972,0.98668,0.00079,-0.40443,0.01048,0.01776
MSFT260206P00330000,MSFT,2026-02-06,330.00,put,0.01,0.01,0.00,0,0.04,1,297,89,2026-02-04,1.01973,-0.00114,0.00012,-0.02966,0.00117,-0.00003
MSFT260206C00335000,MSFT,2026-02-06,335.00,call,0.00,79.30,77.55,92,81.05,92,0,0,2026-02-04,1.09778,0.99603,0.00035,-0.13232,0.00361,0.01826
MSFT260206P00335000,MSFT,2026-02-06,335.00,put,0.02,0.01,0.00,0,0.06,41,106,120,2026-02-04,0.95144,-0.00114,0.00013,-0.02766,0.00116,-0.00003
MSFT260206C00340000,MSFT,2026-02-06,340.00,call,0.00,74.38,72.60,98,76.15,91,0,0,2026-02-04,1.16607,0.99015,0.00074,-0.26849,0.00806,0.01840
MSFT260206P00340000,MSFT,2026-02-06,340.00,put,0.03,0.03,0.01,2,0.04,1,31,235,2026-02-04,0.99046,-0.00315,0.00032,-0.07249,0.00293,-0.00007
MSFT260206C00345000,MSFT,2026-02-06,345.00,call,0.00,69.42,67.55,92,71.30,92,0,0,2026-02-04,1.12705,0.98729,0.00095,-0.31744,0.01006,0.01860
MSFT260206P00345000,MSFT,2026-02-06,345.00,put,0.03,0.02,0.01,2,0.03,10,50,121,2026-02-04,0.89291,-0.00254,0.00029,-0.05385,0.00242,-0.00006
