timestamp,open,high,low,close,volume
2026-02-04,430.235,430.736,408.56,414.19,147308764
2026-01-30,484.385,489.7,421.02,430.29,683781215
2025-12-31,488.435,493.4999,470.88,483.62,494657629
2025-11-28,519.805,524.96,464.89,492.01,479340345
2025-10-31,514.8,553.72,506.0,517.81,468447068
2025-09-30,500.465,519.3,492.37,517.95,423675634
2025-08-29,535.0,538.25,498.51,506.69,454910237
2025-07-31,496.47,555.45,488.7,533.5,396888800
2025-06-30,457.14,500.76,456.89,497.41,401277780
2025-05-30,431.11,462.52,424.9,460.36,476961833
2025-04-30,374.65,396.66,344.79,395.26,563143922
2025-03-31,398.82,402.15,367.24,375.39,491540867
2025-02-28,411.6,419.31,386.57,396.99,432468323
2025-01-31,425.53,448.38,410.72,415.06,462562599
2024-12-31,421.57,456.1648,420.66,421.5,439908245
2024-11-29,409.01,429.325,405.5713,423.46,442321341
2024-10-31,428.45,438.5,406.3,406.35,440766715
2024-09-30,417.91,441.85,400.8,430.3,376719438
2024-08-30,420.785,427.46,385.58,417.14,451919023
2024-07-31,448.66,468.35,412.21,418.35,440446499
2024-06-28,415.525,456.17,408.9234,446.95,342370406
2024-05-31,392.61,433.6,390.31,415.13,413810421
2024-04-30,423.95,429.37,388.03,389.33,440119511
2024-03-28,411.27,430.82,398.39,420.72,425101681
2024-02-29,401.83,420.82,397.22,413.64,444203455
2024-01-31,373.86,415.32,366.5,397.58,525975837
2023-12-29,376.76,378.16,362.9,376.04,521914675
2023-11-30,339.79,384.3,339.65,378.91,564165364
2023-10-31,316.28,346.2,311.215,338.11,540963749
2023-09-29,331.31,340.86,309.45,315.75,416768824
2023-08-31,335.19,338.54,311.5508,327.76,479669427
2023-07-31,339.19,366.78,327.0,335.92,666956355
2023-06-30,325.93,351.47,322.5,340.54,547748450
2023-05-31,306.97,335.94,303.4,328.39,600453246
2023-04-28,286.52,308.93,275.37,307.26,551356990
2023-03-31,250.76,289.27,245.61,288.3,747751976
2023-02-28,248.0,276.76,245.47,249.42,615540778
2023-01-31,243.08,249.83,219.35,247.81,666168068
2022-12-30,253.87,263.915,233.87,239.82,591366468
2022-11-30,234.6,255.33,213.431,255.14,615328220
2022-10-31,235.41,251.04,219.13,232.13,671366804
2022-09-30,258.87,267.45,232.73,232.9,575416752
2022-08-31,277.82,294.18,260.66,261.47,476959033
2022-07-29,256.39,282.0,245.94,280.74,534986150
2022-06-30,275.195,277.69,241.51,256.83,621501474
2022-05-31,277.71,290.88,246.44,271.87,742766114
2022-04-29,309.37,315.11,270.0,277.52,622644983
2022-03-31,296.4,315.95,270.0,308.31,732627846
2022-02-28,310.41,315.12,271.52,298.79,697204843
2022-01-31,335.35,338.0,276.05,310.98,946705316
2021-12-31,335.13,344.3,317.25,336.32,625743806
2021-11-30,331.355,349.67,326.37,330.59,507120518
2021-10-29,282.1217,332.0,280.25,331.62,516523658
2021-09-30,302.865,305.32,281.62,281.92,502931199
2021-08-31,286.36,305.84,283.74,301.88,440360333
2021-07-30,269.61,290.15,269.6,284.91,522303043
2021-06-30,251.23,271.65,243.0,270.9,508388858
2021-05-28,253.4,254.35,238.07,249.68,495089530
2021-04-30,238.47,263.19,238.0501,252.18,568698272
2021-03-31,235.9,241.05,224.26,235.77,724981506
2021-02-26,235.06,246.13,227.88,232.38,489396912
2021-01-29,222.53,242.64,211.94,231.96,647897096
2020-12-31,214.51,227.18,209.11,222.42,593966967
2020-11-30,204.29,228.12,200.12,214.07,573325190
2020-10-30,213.49,225.21,199.62,202.47,631674298
2020-09-30,225.51,232.86,196.25,210.33,768528897
2020-08-31,211.52,231.15,203.14,225.53,692382980
2020-07-31,203.14,216.38,197.51,205.01,769842002
2020-06-30,182.54,204.4,181.35,203.51,765012029
2020-05-29,175.8,187.51,173.8,183.25,688873081
2020-04-30,153.0,180.4,150.36,179.21,984810925
2020-03-31,165.31,175.0,132.52,157.71,1612954386
2020-02-28,170.43,190.7,152.0,162.01,887894931
2020-01-31,158.78,174.05,156.51,170.23,555989763
