contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AAPL260220C00215000,AAPL,2026-02-20,215.00,call,59.53,61.88,60.75,18,63.00,27,20,1287,2026-02-04,0.48316,0.99466,0.00055,-0.03466,0.00888,0.09343
AAPL260220P00215000,AAPL,2026-02-20,215.00,put,0.09,0.09,0.08,20,0.10,14,92,4071,2026-02-04,0.52218,-0.00889,0.00080,-0.02247,0.01393,-0.00112
AAPL260220C00220000,AAPL,2026-02-20,220.00,call,58.00,56.95,56.25,10,57.65,25,67,7406,2026-02-04,0.49292,0.98874,0.00104,-0.04793,0.01710,0.09487
AAPL260220P00220000,AAPL,2026-02-20,220.00,put,0.11,0.11,0.10,1,0.12,2,3911,20453,2026-02-04,0.49292,-0.01126,0.00104,-0.02602,0.01710,-0.00141
AAPL260220C00225000,AAPL,2026-02-20,225.00,call,54.00,51.98,51.60,3,52.35,21,269,4191,2026-02-04,0.46365,0.98566,0.00136,-0.05255,0.02109,0.09667
AAPL260220P00225000,AAPL,2026-02-20,225.00,put,0.13,0.15,0.14,17,0.16,9,1854,17831,2026-02-04,0.46365,-0.01434,0.00136,-0.03015,0.02109,-0.00180
AAPL260220C00230000,AAPL,2026-02-20,230.00,call,48.03,47.17,46.65,4,47.70,15,72,7169,2026-02-04,0.47340,0.97276,0.00229,-0.07589,0.03635,0.09723
AAPL260220P00230000,AAPL,2026-02-20,230.00,put,0.18,0.19,0.18,189,0.20,12,2945,15882,2026-02-04,0.44414,-0.02051,0.00192,-0.03915,0.02863,-0.00257
AAPL260220C00232500,AAPL,2026-02-20,232.50,call,43.55,44.73,43.25,11,46.20,10,3,93,2026-02-04,0.46365,0.96785,0.00268,-0.08267,0.04171,0.09771
AAPL260220P00232500,AAPL,2026-02-20,232.50,put,0.21,0.22,0.20,10,0.23,11,29,932,2026-02-04,0.42462,-0.02213,0.00215,-0.03989,0.03054,-0.00277
AAPL260220C00235000,AAPL,2026-02-20,235.00,call,43.99,42.25,41.70,17,42.80,31,133,3128,2026-02-04,0.44414,0.96502,0.00300,-0.08445,0.04471,0.09845
AAPL260220P00235000,AAPL,2026-02-20,235.00,put,0.25,0.25,0.24,10,0.26,17,2068,9175,2026-02-04,0.41487,-0.02658,0.00256,-0.04541,0.03561,-0.00333
AAPL260220C00237500,AAPL,2026-02-20,237.50,call,37.55,40.05,38.65,12,41.45,18,1,111,2026-02-04,0.47340,0.94512,0.00405,-0.11717,0.06428,0.09700
AAPL260220P00237500,AAPL,2026-02-20,237.50,put,0.26,0.28,0.27,47,0.29,15,216,1443,2026-02-04,0.39536,-0.02891,0.00288,-0.04637,0.03820,-0.00362
AAPL260220C00240000,AAPL,2026-02-20,240.00,call,37.38,36.88,36.70,10,37.05,5,306,4719,2026-02-04,0.23926,0.99803,0.00045,-0.02655,0.00363,0.10479
AAPL260220P00240000,AAPL,2026-02-20,240.00,put,0.32,0.33,0.31,59,0.34,11,2590,9937,2026-02-04,0.38560,-0.03490,0.00345,-0.05277,0.04462,-0.00437
AAPL260220C00242500,AAPL,2026-02-20,242.50,call,35.70,35.10,33.75,10,36.45,14,4,224,2026-02-04,0.43438,0.93388,0.00511,-0.12321,0.07438,0.09779
AAPL260220P00242500,AAPL,2026-02-20,242.50,put,0.33,0.38,0.36,54,0.39,69,467,1801,2026-02-04,0.37584,-0.04212,0.00413,-0.05990,0.05202,-0.00527
AAPL260220C00245000,AAPL,2026-02-20,245.00,call,34.05,32.05,31.95,5,32.15,5,183,8387,2026-02-04,0.30755,0.97349,0.00345,-0.05780,0.03553,0.10393
AAPL260220P00245000,AAPL,2026-02-20,245.00,put,0.42,0.43,0.42,4,0.44,9,5657,11714,2026-02-04,0.35633,-0.04653,0.00472,-0.06144,0.05637,-0.00582
AAPL260220C00247500,AAPL,2026-02-20,247.50,call,31.50,29.60,29.50,4,29.70,5,84,1632,2026-02-04,0.29780,0.96662,0.00431,-0.06374,0.04302,0.10417
AAPL260220P00247500,AAPL,2026-02-20,247.50,put,0.46,0.51,0.49,1,0.52,69,147,1110,2026-02-04,0.34658,-0.05651,0.00566,-0.06965,0.06579,-0.00707
AAPL260220C00250000,AAPL,2026-02-20,250.00,call,29.05,27.23,27.15,1,27.30,11,806,9009,2026-02-04,0.29780,0.95274,0.00572,-0.07666,0.05707,0.10354
AAPL260220P00250000,AAPL,2026-02-20,250.00,put,0.59,0.59,0.58,381,0.60,4,6816,12125,2026-02-04,0.33682,-0.06863,0.00678,-0.07863,0.07655,-0.00858
AAPL260220C00252500,AAPL,2026-02-20,252.50,call,25.35,24.82,24.70,1,24.95,4,149,2448,2026-02-04,0.28804,0.94081,0.00707,-0.08488,0.06823,0.10314
AAPL260220P00252500,AAPL,2026-02-20,252.50,put,0.60,0.70,0.69,6,0.72,34,279,3910,2026-02-04,0.32707,-0.08333,0.00810,-0.08834,0.08875,-0.01043
AAPL260220C00255000,AAPL,2026-02-20,255.00,call,24.55,22.50,22.40,5,22.60,8,1052,19274,2026-02-04,0.28804,0.91898,0.00900,-0.10130,0.08689,0.10151
AAPL260220P00255000,AAPL,2026-02-20,255.00,put,0.83,0.85,0.83,59,0.87,9,2207,9165,2026-02-04,0.30755,-0.09451,0.00946,-0.09099,0.09747,-0.01181
AAPL260220C00257500,AAPL,2026-02-20,257.50,call,20.50,20.20,20.10,5,20.30,2,243,2471,2026-02-04,0.27829,0.89933,0.01095,-0.11156,0.10209,0.10015
AAPL260220P00257500,AAPL,2026-02-20,257.50,put,1.04,1.05,1.03,3,1.07,10,752,1246,2026-02-04,0.29780,-0.11546,0.01129,-0.10158,0.11268,-0.01443
AAPL260220C00260000,AAPL,2026-02-20,260.00,call,18.10,17.93,17.80,2,18.05,20,3482,21973,2026-02-04,0.26853,0.87498,0.01324,-0.12235,0.11918,0.09820
AAPL260220P00260000,AAPL,2026-02-20,260.00,put,1.31,1.31,1.29,1,1.32,12,2964,8264,2026-02-04,0.29780,-0.14847,0.01343,-0.12052,0.13405,-0.01859
AAPL260220C00262500,AAPL,2026-02-20,262.50,call,15.85,15.77,15.70,2,15.85,10,756,4093,2026-02-04,0.26853,0.83647,0.01588,-0.14138,0.14287,0.09446
AAPL260220P00262500,AAPL,2026-02-20,262.50,put,1.38,1.64,1.61,1,1.66,40,1351,943,2026-02-04,0.28804,-0.17942,0.01570,-0.13134,0.15159,-0.02248
AAPL260220C00265000,AAPL,2026-02-20,265.00,call,13.90,13.70,13.60,5,13.80,2,2762,15806,2026-02-04,0.25877,0.79953,0.01872,-0.15193,0.16229,0.09093
AAPL260220P00265000,AAPL,2026-02-20,265.00,put,1.98,2.05,2.02,5,2.08,11,4578,11441,2026-02-04,0.27829,-0.21623,0.01820,-0.14142,0.16970,-0.02710
AAPL260220C00267500,AAPL,2026-02-20,267.50,call,12.00,11.70,11.60,9,11.80,5,730,2098,2026-02-04,0.25877,0.74750,0.02133,-0.16898,0.18493,0.08545
AAPL260220P00267500,AAPL,2026-02-20,267.50,put,2.48,2.58,2.54,3,2.62,3,1275,1122,2026-02-04,0.26853,-0.25965,0.02085,-0.15005,0.18764,-0.03257
AAPL260220C00270000,AAPL,2026-02-20,270.00,call,10.01,9.88,9.75,20,10.00,8,10132,30826,2026-02-04,0.24902,0.69576,0.02427,-0.17582,0.20255,0.08003
AAPL260220P00270000,AAPL,2026-02-20,270.00,put,3.20,3.25,3.20,2,3.30,2,3728,7816,2026-02-04,0.26853,-0.31598,0.02288,-0.16376,0.20591,-0.03973
AAPL260220C00272500,AAPL,2026-02-20,272.50,call,8.25,8.18,8.10,12,8.25,2,2254,3874,2026-02-04,0.24902,0.63137,0.02616,-0.18647,0.21831,0.07293
AAPL260220P00272500,AAPL,2026-02-20,272.50,put,3.85,4.05,4.00,10,4.10,1,995,364,2026-02-04,0.25877,-0.37265,0.02526,-0.16649,0.21907,-0.04691
AAPL260220C00275000,AAPL,2026-02-20,275.00,call,6.71,6.67,6.60,18,6.75,24,10886,32363,2026-02-04,0.24902,0.56368,0.02732,-0.19229,0.22799,0.06536
AAPL260220P00275000,AAPL,2026-02-20,275.00,put,4.90,5.03,4.95,12,5.10,27,7885,13744,2026-02-04,0.25877,-0.43791,0.02631,-0.17191,0.22814,-0.05528
AAPL260220C00277500,AAPL,2026-02-20,277.50,call,5.45,5.33,5.25,18,5.40,34,3551,2099,2026-02-04,0.23926,0.49366,0.02880,-0.18574,0.23091,0.05753
AAPL260220P00277500,AAPL,2026-02-20,277.50,put,6.04,6.17,6.10,5,6.25,5,1908,103,2026-02-04,0.25877,-0.50429,0.02663,-0.17221,0.23093,-0.06387
AAPL260220C00280000,AAPL,2026-02-20,280.00,call,4.10,4.15,4.10,5,4.20,5,19238,30651,2026-02-04,0.23926,0.42273,0.02826,-0.18067,0.22660,0.04941
AAPL260220P00280000,AAPL,2026-02-20,280.00,put,6.50,7.53,7.45,1,7.60,5,1975,4106,2026-02-04,0.24902,-0.57350,0.02720,-0.16010,0.22701,-0.07277
AAPL260220C00285000,AAPL,2026-02-20,285.00,call,2.36,2.34,2.30,6,2.38,2,10644,24720,2026-02-04,0.22951,0.28311,0.02547,-0.14808,0.19591,0.03331
AAPL260220P00285000,AAPL,2026-02-20,285.00,put,10.25,10.78,10.30,1,11.25,1,485,1992,2026-02-04,0.24902,-0.70013,0.02411,-0.13622,0.20124,-0.08956
AAPL260220C00290000,AAPL,2026-02-20,290.00,call,1.27,1.24,1.21,17,1.27,1,23507,25664,2026-02-04,0.22951,0.17475,0.01938,-0.11162,0.14908,0.02064
AAPL260220P00290000,AAPL,2026-02-20,290.00,put,14.10,14.72,14.60,1,14.85,3,3027,81,2026-02-04,0.25877,-0.79503,0.01897,-0.10961,0.16446,-0.10281
AAPL260220C00295000,AAPL,2026-02-20,295.00,call,0.67,0.65,0.63,31,0.67,20,2271,6514,2026-02-04,0.22951,0.09829,0.01304,-0.07460,0.10032,0.01165
AAPL260220P00295000,AAPL,2026-02-20,295.00,put,18.50,19.23,19.10,5,19.35,5,25,33,2026-02-04,0.27829,-0.85444,0.01419,-0.08956,0.13228,-0.11198
AAPL260220C00300000,AAPL,2026-02-20,300.00,call,0.35,0.35,0.34,2,0.37,52,9786,31927,2026-02-04,0.23926,0.05795,0.00837,-0.05174,0.06711,0.00688
AAPL260220P00300000,AAPL,2026-02-20,300.00,put,23.75,23.95,23.85,2,24.05,4,22,187,2026-02-04,0.30755,-0.88693,0.01077,-0.07985,0.11101,-0.11801
AAPL260220C00305000,AAPL,2026-02-20,305.00,call,0.23,0.19,0.18,24,0.20,33,913,5818,2026-02-04,0.24902,0.03395,0.00523,-0.03487,0.04363,0.00403
AAPL260220P00305000,AAPL,2026-02-20,305.00,put,0.00,28.35,26.80,10,29.90,10,0,1,2026-02-04,0.27829,-0.94822,0.00658,-0.02441,0.06139,-0.12736
AAPL260220C00310000,AAPL,2026-02-20,310.00,call,0.10,0.11,0.10,221,0.11,1,2292,65323,2026-02-04,0.25877,0.01994,0.00322,-0.02315,0.02796,0.00237
AAPL260220P00310000,AAPL,2026-02-20,310.00,put,0.00,33.38,31.85,10,34.90,10,0,5,2026-02-04,0.31731,-0.95202,0.00543,-0.02771,0.05777,-0.13001
AAPL260220C00315000,AAPL,2026-02-20,315.00,call,0.07,0.06,0.05,59,0.07,11,1665,2122,2026-02-04,0.26853,0.01182,0.00198,-0.01530,0.01785,0.00141
AAPL260220P00315000,AAPL,2026-02-20,315.00,put,0.00,38.25,36.65,11,39.85,10,0,0,2026-02-04,0.32707,-0.96761,0.00383,-0.01241,0.04197,-0.13404
AAPL260220C00320000,AAPL,2026-02-20,320.00,call,0.04,0.04,0.03,5,0.05,113,1099,11173,2026-02-04,0.27829,0.00711,0.00123,-0.01013,0.01143,0.00085
AAPL260220P00320000,AAPL,2026-02-20,320.00,put,0.00,43.20,41.80,11,44.60,2,0,0,2026-02-04,0.34658,-0.97476,0.00294,-0.00576,0.03411,-0.13707
AAPL260220C00325000,AAPL,2026-02-20,325.00,call,0.02,0.03,0.02,4,0.03,34,223,1358,2026-02-04,0.29780,0.00561,0.00093,-0.00878,0.00927,0.00067
AAPL260220P00325000,AAPL,2026-02-20,325.00,put,0.00,48.12,46.75,11,49.50,1,0,0,2026-02-04,0.35633,-0.98249,0.00210,0.00401,0.02503,-0.14017
AAPL260220C00330000,AAPL,2026-02-20,330.00,call,0.02,0.01,0.00,0,0.03,37,87,4037,2026-02-04,0.28804,0.00201,0.00038,-0.00337,0.00368,0.00024
AAPL260220P00330000,AAPL,2026-02-20,330.00,put,0.00,53.42,51.75,11,55.10,10,0,6,2026-02-04,0.47340,-0.95722,0.00332,-0.04621,0.05268,-0.13944
AAPL260220C00335000,AAPL,2026-02-20,335.00,call,0.01,0.01,0.00,0,0.02,2,0,474,2026-02-04,0.30755,0.00173,0.00031,-0.00313,0.00321,0.00021
AAPL260220P00335000,AAPL,2026-02-20,335.00,put,0.00,58.40,56.60,11,60.20,2,0,0,2026-02-04,0.50267,-0.96047,0.00293,-0.04531,0.04941,-0.14202
AAPL260220C00340000,AAPL,2026-02-20,340.00,call,0.02,0.01,0.00,0,0.01,20,80,2478,2026-02-04,0.33682,0.00203,0.00033,-0.00396,0.00371,0.00024
AAPL260220P00340000,AAPL,2026-02-20,340.00,put,0.00,63.20,61.55,10,64.85,10,0,0,2026-02-04,0.48316,-0.97602,0.00202,-0.01612,0.03267,-0.14600
AAPL260220C00345000,AAPL,2026-02-20,345.00,call,0.06,0.01,0.00,0,0.03,1,0,288,2026-02-04,0.35633,0.00182,0.00028,-0.00379,0.00336,0.00022
AAPL260220P00345000,AAPL,2026-02-20,345.00,put,0.00,68.32,66.60,11,70.05,1,0,0,2026-02-04,0.54169,-0.97002,0.00217,-0.03308,0.03937,-0.14751
AAPL260220C00350000,AAPL,2026-02-20,350.00,call,0.01,0.01,0.00,0,0.01,14,100,2069,2026-02-04,0.37584,0.00166,0.00025,-0.00368,0.00310,0.00020
AAPL260220P00350000,AAPL,2026-02-20,350.00,put,0.00,73.35,71.55,10,75.15,1,0,0,2026-02-04,0.58072,-0.96892,0.00208,-0.03958,0.04056,-0.14958
AAPL260220C00355000,AAPL,2026-02-20,355.00,call,0.02,0.01,0.00,0,0.02,1,0,62,2026-02-04,0.39536,0.00154,0.00022,-0.00362,0.00290,0.00018
AAPL260220P00355000,AAPL,2026-02-20,355.00,put,0.00,78.17,76.55,11,79.80,1,0,0,2026-02-04,0.56121,-0.98005,0.00149,-0.01422,0.02796,-0.15305
AAPL260220C00360000,AAPL,2026-02-20,360.00,call,0.02,0.01,0.00,0,0.08,113,1,1190,2026-02-04,0.41487,0.00146,0.00020,-0.00360,0.00275,0.00017
AAPL260220P00360000,AAPL,2026-02-20,360.00,put,0.00,83.28,81.55,10,85.00,10,0,0,2026-02-04,0.62950,-0.97286,0.00172,-0.03617,0.03624,-0.15443
AAPL260220C00365000,AAPL,2026-02-20,365.00,call,0.02,0.01,0.00,0,0.02,1,0,5,2026-02-04,0.43438,0.00139,0.00018,-0.00362,0.00264,0.00016
AAPL260220P00365000,AAPL,2026-02-20,365.00,put,0.00,88.30,86.55,10,90.05,1,0,0,2026-02-04,0.65876,-0.97338,0.00162,-0.03775,0.03565,-0.15668
AAPL260220C00370000,AAPL,2026-02-20,370.00,call,0.03,0.01,0.00,0,0.02,1,0,9377,2026-02-04,0.45389,0.00134,0.00017,-0.00366,0.00256,0.00016
AAPL260220P00370000,AAPL,2026-02-20,370.00,put,0.00,93.20,91.60,1,94.80,1,0,0,2026-02-04,0.65876,-0.97891,0.00133,-0.02407,0.02932,-0.15950
AAPL260220C00375000,AAPL,2026-02-20,375.00,call,0.01,0.01,0.00,0,0.02,1,0,4,2026-02-04,0.47340,0.00131,0.00016,-0.00373,0.00250,0.00015
AAPL260220P00375000,AAPL,2026-02-20,375.00,put,0.00,98.20,96.60,10,99.80,1,0,0,2026-02-04,0.68803,-0.97895,0.00127,-0.02616,0.02928,-0.16170
AAPL260220C00380000,AAPL,2026-02-20,380.00,call,0.01,0.01,0.00,0,0.01,1,10,1046,2026-02-04,0.49292,0.00129,0.00015,-0.00382,0.00246,0.00015
AAPL260220P00380000,AAPL,2026-02-20,380.00,put,0.00,103.20,101.60,10,104.80,10,0,0,2026-02-04,0.71730,-0.97891,0.00122,-0.02844,0.02932,-0.16389
AAPL260220C00390000,AAPL,2026-02-20,390.00,call,0.01,0.01,0.00,0,0.01,1,1,1103,2026-02-04,0.53194,0.00127,0.00014,-0.00407,0.00243,0.00015
AAPL260220P00390000,AAPL,2026-02-20,390.00,put,0.00,113.20,111.60,11,114.80,10,0,0,2026-02-04,0.76608,-0.98003,0.00109,-0.02870,0.02799,-0.16840
AAPL260220C00400000,AAPL,2026-02-20,400.00,call,0.01,0.01,0.00,0,0.01,72,1,6934,2026-02-04,0.56121,0.00107,0.00011,-0.00366,0.00207,0.00013
AAPL260220P00400000,AAPL,2026-02-20,400.00,put,0.00,123.20,121.55,10,124.85,1,0,0,2026-02-04,0.82461,-0.97949,0.00104,-0.03448,0.02863,-0.17273
AAPL260220C00410000,AAPL,2026-02-20,410.00,call,0.01,0.01,0.00,0,0.01,114,0,287,2026-02-04,0.60023,0.00111,0.00011,-0.00405,0.00214,0.00013
AAPL260220P00410000,AAPL,2026-02-20,410.00,put,0.00,133.18,131.50,6,134.85,5,0,0,2026-02-04,0.86364,-0.98122,0.00092,-0.03137,0.02657,-0.17730
AAPL260220C00420000,AAPL,2026-02-20,420.00,call,0.01,0.01,0.00,0,0.01,1,0,163,2026-02-04,0.62950,0.00099,0.00009,-0.00381,0.00193,0.00012
AAPL260220P00420000,AAPL,2026-02-20,420.00,put,0.00,143.32,141.50,10,145.15,2,0,0,2026-02-04,0.96120,-0.97552,0.00103,-0.05866,0.03324,-0.18106
AAPL260220C00430000,AAPL,2026-02-20,430.00,call,0.01,0.01,0.00,0,0.01,1,0,268,2026-02-04,0.66852,0.00106,0.00009,-0.00431,0.00205,0.00012
AAPL260220P00430000,AAPL,2026-02-20,430.00,put,0.00,153.32,151.50,10,155.15,2,0,0,2026-02-04,1.00998,-0.97587,0.00097,-0.06145,0.03284,-0.18549
AAPL260220C00440000,AAPL,2026-02-20,440.00,call,0.01,0.01,0.00,0,0.01,1,0,163,2026-02-04,0.69779,0.00098,0.00008,-0.00420,0.00191,0.00011
AAPL260220P00440000,AAPL,2026-02-20,440.00,put,0.00,163.12,161.50,10,164.75,1,0,0,2026-02-04,0.99046,-0.98337,0.00072,-0.03073,0.02395,-0.19069
AAPL260220C00450000,AAPL,2026-02-20,450.00,call,0.01,0.01,0.00,0,0.01,196,0,2464,2026-02-04,0.72706,0.00093,0.00007,-0.00415,0.00182,0.00011
AAPL260220P00450000,AAPL,2026-02-20,450.00,put,0.00,173.27,171.70,1,174.85,1,0,0,2026-02-04,1.08802,-0.97817,0.00083,-0.05839,0.03019,-0.19451
AAPL260227C00110000,AAPL,2026-02-27,110.00,call,0.00,166.75,164.95,2,168.55,1,0,0,2026-02-04,1.13680,0.99964,0.00002,-0.01319,0.00091,0.06909
AAPL260227P00110000,AAPL,2026-02-27,110.00,put,0.00,0.01,0.00,0,0.73,1,0,2,2026-02-04,1.15631,-0.00044,0.00002,-0.00272,0.00109,-0.00008
AAPL260227C00120000,AAPL,2026-02-27,120.00,call,0.00,156.75,154.95,2,158.55,1,0,0,2026-02-04,0.01488,1.00000,0.00000,-0.01194,0.00000,0.07544
AAPL260227P00120000,AAPL,2026-02-27,120.00,put,0.00,0.01,0.00,0,0.75,1,0,0,2026-02-04,1.04900,-0.00047,0.00002,-0.00262,0.00116,-0.00009
AAPL260227C00125000,AAPL,2026-02-27,125.00,call,0.00,151.75,149.95,2,153.55,1,0,0,2026-02-04,0.01488,1.00000,0.00000,-0.01244,0.00000,0.07859
AAPL260227P00125000,AAPL,2026-02-27,125.00,put,0.00,0.01,0.00,0,0.77,1,0,0,2026-02-04,1.00022,-0.00049,0.00003,-0.00262,0.00121,-0.00009
AAPL260227C00130000,AAPL,2026-02-27,130.00,call,0.00,146.77,144.95,2,148.60,2,0,0,2026-02-04,0.01488,1.00000,0.00000,-0.01293,0.00000,0.08173
AAPL260227P00130000,AAPL,2026-02-27,130.00,put,0.00,0.01,0.00,0,0.78,1,0,0,2026-02-04,0.96120,-0.00056,0.00003,-0.00285,0.00137,-0.00010
AAPL260227C00135000,AAPL,2026-02-27,135.00,call,0.00,141.82,140.05,1,143.60,1,0,0,2026-02-04,0.97095,0.99894,0.00005,-0.01861,0.00247,0.08468
AAPL260227P00135000,AAPL,2026-02-27,135.00,put,0.00,0.01,0.00,0,0.79,1,0,1,2026-02-04,0.91242,-0.00057,0.00003,-0.00274,0.00139,-0.00011
AAPL260227C00140000,AAPL,2026-02-27,140.00,call,0.00,136.82,135.05,1,138.60,1,0,0,2026-02-04,0.86364,0.99944,0.00003,-0.01649,0.00137,0.08791
AAPL260227P00140000,AAPL,2026-02-27,140.00,put,0.00,0.01,0.00,0,0.80,1,0,1,2026-02-04,0.86364,-0.00056,0.00003,-0.00256,0.00137,-0.00010
AAPL260227C00145000,AAPL,2026-02-27,145.00,call,0.00,131.82,130.00,2,133.65,1,0,0,2026-02-04,0.01488,1.00000,0.00000,-0.01443,0.00000,0.09116
AAPL260227P00145000,AAPL,2026-02-27,145.00,put,0.00,0.01,0.00,0,0.81,23,0,5,2026-02-04,0.82461,-0.00061,0.00004,-0.00265,0.00149,-0.00011
AAPL260227C00150000,AAPL,2026-02-27,150.00,call,114.81,126.88,125.10,2,128.65,5,0,1,2026-02-04,0.90266,0.99762,0.00012,-0.02498,0.00516,0.09386
AAPL260227P00150000,AAPL,2026-02-27,150.00,put,0.02,0.41,0.01,1,0.82,82,1,3,2026-02-04,1.17583,-0.01297,0.00041,-0.05886,0.02318,-0.00252
AAPL260227C00155000,AAPL,2026-02-27,155.00,call,0.00,121.90,120.15,1,123.65,1,0,0,2026-02-04,0.87339,0.99711,0.00015,-0.02700,0.00614,0.09691
AAPL260227P00155000,AAPL,2026-02-27,155.00,put,0.00,0.01,0.00,0,0.84,88,0,11,2026-02-04,0.74657,-0.00070,0.00005,-0.00272,0.00169,-0.00013
AAPL260227C00160000,AAPL,2026-02-27,160.00,call,0.00,116.85,115.05,2,118.65,2,0,0,2026-02-04,0.01488,1.00000,0.00000,-0.01592,0.00000,0.10059
AAPL260227P00160000,AAPL,2026-02-27,160.00,put,0.00,0.01,0.00,0,0.85,1,0,2,2026-02-04,0.70754,-0.00073,0.00005,-0.00268,0.00176,-0.00013
AAPL260227C00165000,AAPL,2026-02-27,165.00,call,0.00,111.90,110.10,2,113.70,2,0,0,2026-02-04,0.74657,0.99789,0.00013,-0.02387,0.00463,0.10334
AAPL260227P00165000,AAPL,2026-02-27,165.00,put,0.00,0.01,0.00,0,0.87,1,0,3,2026-02-04,0.66852,-0.00075,0.00006,-0.00259,0.00180,-0.00014
AAPL260227C00170000,AAPL,2026-02-27,170.00,call,76.30,106.90,105.10,9,108.70,8,0,1,2026-02-04,0.67828,0.99844,0.00011,-0.02205,0.00351,0.10659
AAPL260227P00170000,AAPL,2026-02-27,170.00,put,0.00,0.01,0.00,0,0.89,130,0,15,2026-02-04,0.62950,-0.00076,0.00006,-0.00246,0.00181,-0.00014
AAPL260227C00175000,AAPL,2026-02-27,175.00,call,91.00,102.08,100.45,7,103.70,1,0,2,2026-02-04,0.81486,0.99060,0.00045,-0.04817,0.01752,0.10826
AAPL260227P00175000,AAPL,2026-02-27,175.00,put,0.02,0.10,0.01,61,0.19,71,51,92,2026-02-04,0.74657,-0.00544,0.00030,-0.01740,0.01082,-0.00101
AAPL260227C00180000,AAPL,2026-02-27,180.00,call,0.00,96.95,95.15,11,98.75,10,0,0,2026-02-04,0.64901,0.99683,0.00021,-0.02722,0.00667,0.11258
AAPL260227P00180000,AAPL,2026-02-27,180.00,put,0.00,0.03,0.01,2,0.05,44,0,27,2026-02-04,0.61974,-0.00218,0.00016,-0.00634,0.00475,-0.00040
AAPL260227C00185000,AAPL,2026-02-27,185.00,call,72.35,91.95,90.15,11,93.75,10,0,2,2026-02-04,0.60023,0.99709,0.00021,-0.02639,0.00618,0.11578
AAPL260227P00185000,AAPL,2026-02-27,185.00,put,0.00,0.04,0.02,93,0.05,17,0,58,2026-02-04,0.60023,-0.00291,0.00021,-0.00799,0.00618,-0.00053
AAPL260227C00190000,AAPL,2026-02-27,190.00,call,73.30,87.38,85.95,10,88.80,10,0,4,2026-02-04,0.77583,0.97910,0.00093,-0.07712,0.03489,0.11553
AAPL260227P00190000,AAPL,2026-02-27,190.00,put,0.06,0.04,0.03,93,0.06,19,1,71,2026-02-04,0.57096,-0.00341,0.00026,-0.00876,0.00713,-0.00062
AAPL260227C00195000,AAPL,2026-02-27,195.00,call,65.87,82.22,80.65,10,83.80,10,0,1,2026-02-04,0.67828,0.98420,0.00084,-0.05947,0.02749,0.11967
AAPL260227P00195000,AAPL,2026-02-27,195.00,put,0.07,0.06,0.05,9,0.07,14,92,70,2026-02-04,0.55145,-0.00455,0.00035,-0.01093,0.00923,-0.00083
AAPL260227C00200000,AAPL,2026-02-27,200.00,call,67.05,77.18,75.95,10,78.40,10,0,229,2026-02-04,0.61974,0.98516,0.00087,-0.05456,0.02605,0.12300
AAPL260227P00200000,AAPL,2026-02-27,200.00,put,0.10,0.07,0.06,42,0.09,17,59,220,2026-02-04,0.53194,-0.00605,0.00046,-0.01357,0.01189,-0.00110
AAPL260227C00205000,AAPL,2026-02-27,205.00,call,59.50,72.12,70.65,10,73.60,10,0,14,2026-02-04,0.54169,0.98884,0.00078,-0.04404,0.02035,0.12684
AAPL260227P00205000,AAPL,2026-02-27,205.00,put,0.00,0.10,0.08,16,0.11,13,0,185,2026-02-04,0.51243,-0.00802,0.00062,-0.01676,0.01525,-0.00146
AAPL260227C00210000,AAPL,2026-02-27,210.00,call,56.65,67.47,66.05,10,68.90,10,0,9,2026-02-04,0.60999,0.97048,0.00159,-0.08182,0.04659,0.12656
AAPL260227P00210000,AAPL,2026-02-27,210.00,put,0.12,0.12,0.10,17,0.13,10,45,558,2026-02-04,0.49292,-0.01063,0.00082,-0.02059,0.01950,-0.00193
AAPL260227C00215000,AAPL,2026-02-27,215.00,call,60.21,62.45,60.95,10,63.95,10,1,16,2026-02-04,0.56121,0.96941,0.00178,-0.07905,0.04799,0.12953
AAPL260227P00215000,AAPL,2026-02-27,215.00,put,0.15,0.16,0.14,36,0.17,18,40,219,2026-02-04,0.47340,-0.01407,0.00109,-0.02519,0.02487,-0.00256
AAPL260227C00220000,AAPL,2026-02-27,220.00,call,56.65,57.50,56.00,11,59.00,10,6,32,2026-02-04,0.52218,0.96612,0.00208,-0.08018,0.05222,0.13209
AAPL260227P00220000,AAPL,2026-02-27,220.00,put,0.17,0.20,0.18,18,0.21,39,47,663,2026-02-04,0.44414,-0.01674,0.00135,-0.02740,0.02888,-0.00304
AAPL260227C00225000,AAPL,2026-02-27,225.00,call,52.50,52.52,51.40,11,53.65,10,38,39,2026-02-04,0.48316,0.96235,0.00245,-0.08109,0.05693,0.13456
AAPL260227P00225000,AAPL,2026-02-27,225.00,put,0.22,0.24,0.23,28,0.26,15,95,273,2026-02-04,0.42462,-0.02231,0.00180,-0.03339,0.03687,-0.00405
AAPL260227C00230000,AAPL,2026-02-27,230.00,call,45.75,47.92,46.70,10,49.15,10,8,241,2026-02-04,0.49292,0.94159,0.00341,-0.10794,0.08096,0.13386
AAPL260227P00230000,AAPL,2026-02-27,230.00,put,0.27,0.32,0.30,58,0.33,56,595,1142,2026-02-04,0.40511,-0.02980,0.00241,-0.04051,0.04697,-0.00540
