timestamp,open,high,low,close,adjusted close,volume,dividend amount
2026-02-04,326.11,338.9,295.3,308.05,308.05,97097926,0.0
2026-01-30,352.775,360.66,314.11,331.3,331.3,512482483,0.0
2025-12-31,394.85,414.61,321.42,346.1,346.1,881771690,0.65
2025-11-28,372.0,403.0,329.06,402.96,402.1944,426602712,0.0
2025-10-31,328.145,386.48,324.05,369.63,368.9277,485636136,0.0
2025-09-30,289.34,374.23,287.17,329.91,329.2832,633790231,0.59
2025-08-29,286.535,317.35,281.61,297.39,296.3089,374040938,0.0
2025-07-31,274.4,306.949,262.6555,293.7,292.6323,376938248,0.0
2025-06-30,243.25,277.705,241.11,275.65,274.648,541567100,0.59
2025-05-30,198.14,246.07,195.94,242.07,240.6221,401739213,0.0
2025-04-30,166.37,193.37,138.1,192.47,191.3188,711019758,0.0
2025-03-31,204.0,204.06,160.62,167.43,166.4286,751656262,0.59
2025-02-28,215.46,237.9299,193.15,199.43,197.6252,455822619,0.0
2025-01-31,236.155,249.59,196.23,221.27,219.2676,637980846,0.0
2024-12-31,162.95,251.88,162.75,231.84,229.7419,951070033,0.59
2024-11-29,168.26,185.05,157.54,162.08,160.2064,362675036,0.0
2024-10-31,172.16,186.42,165.8,169.77,167.8075,440193182,0.0
2024-09-30,160.38,180.25,134.9,172.5,170.506,693008438,0.53
2024-08-30,157.5,172.42,128.5,162.82,160.43,529951175,0.0
2024-07-31,1608.2,1770.98,143.35,160.68,158.3214,421784432,0.0
2024-06-28,1352.7,1851.62,1302.53,1605.53,158.1963,100706263,5.25
2024-05-31,1278.33,1445.4,1223.31,1328.55,130.4746,52954763,0.0
2024-04-30,1325.68,1403.98,1197.56,1300.27,127.6973,52380093,0.0
2024-03-28,1325.93,1438.17,1204.02,1325.41,130.1663,82116400,5.25
2024-02-29,1187.35,1319.62,1179.11,1300.49,127.1956,47983283,0.0
2024-01-31,1092.12,1284.5499,1041.51,1180.0,115.4109,58221892,0.0
2023-12-29,922.46,1151.82,903.1,1116.25,109.1758,92471359,5.25
2023-11-30,842.0,999.87,835.57,925.73,90.1266,60598131,0.0
2023-10-31,829.06,925.91,808.91,841.37,81.9136,46223250,0.0
2023-09-29,901.87,901.87,795.09,830.58,80.8631,48036085,4.6
2023-08-31,898.98,923.67,812.0,922.89,89.3553,50364266,0.0
2023-07-31,868.62,923.18,844.33,898.65,87.0083,48919999,0.0
2023-06-30,800.62,889.95,776.38,867.43,83.9856,73742147,4.6
2023-05-31,626.5,921.7799,601.29,807.96,77.8054,70272948,0.0
2023-04-28,639.0,644.235,603.23,626.5,60.331,31290675,0.0
2023-03-31,594.0,648.4999,586.13,641.54,61.7794,60280066,4.6
2023-02-28,583.57,617.01,572.1,594.29,56.8188,37615315,0.0
2023-01-31,565.0,601.675,549.99,585.01,55.9316,44559905,0.0
2022-12-30,551.03,585.65,516.05,559.13,53.4572,53360264,4.6
2022-11-30,475.795,551.66,441.36,551.03,52.2455,46078358,0.0
2022-10-31,449.24,489.7,415.0682,470.12,44.5741,48153340,0.0
2022-09-30,491.47,531.26,443.635,444.01,42.0985,57348125,4.1
2022-08-31,531.43,560.56,496.54,499.11,46.9238,39870067,0.0
2022-07-29,479.41,537.83,463.91,535.48,50.3431,39440815,0.0
2022-06-30,587.58,590.94,480.71,485.81,45.6734,46829524,4.1
2022-05-31,557.14,609.0,512.44,580.13,54.1005,60933585,0.0
2022-04-29,631.69,636.72,553.395,554.39,51.7001,42488523,0.0
2022-03-31,584.79,645.31,563.61,629.68,58.7214,54974241,4.1
2022-02-28,585.87,614.64,549.02,587.44,54.4112,45150977,0.0
2022-01-31,666.317,672.1862,513.4,585.88,54.2667,62674774,0.0
2021-12-31,563.48,677.76,544.0,665.41,61.6331,60258010,4.1
2021-11-30,530.336,577.21,524.93,553.68,50.9609,34352805,0.0
2021-10-29,487.85,536.07,472.78,531.67,48.9351,34166302,0.0
2021-09-30,496.27,510.7,484.4801,484.93,44.6331,37313757,3.6
2021-08-31,489.05,507.85,462.66,497.21,45.4303,26436160,0.0
2021-07-30,477.84,494.02,455.71,485.4,44.3512,32332686,0.0
2021-06-30,475.44,478.59,458.44,476.84,43.5691,37593216,3.6
2021-05-28,459.75,474.62,419.14,472.33,42.8252,35504377,0.0
2021-04-30,472.07,489.635,449.0,456.2,41.3627,40559988,0.0
2021-03-31,479.7,490.8599,419.26,463.66,42.0391,72481021,3.6
2021-02-26,455.85,495.14,453.59,469.87,42.2813,31612577,0.0
2021-01-29,439.33,470.0,420.54,450.5,40.5383,32133476,0.0
2020-12-31,403.46,438.5,398.1,437.85,39.4,40139046,3.6
2020-11-30,355.04,402.16,346.66,401.58,35.8393,30097725,0.0
2020-10-30,368.98,387.8,344.42,349.63,31.203,33740890,0.0
2020-09-30,350.0,378.96,343.48,364.32,32.514,51899593,3.25
2020-08-31,318.0,350.58,317.28,347.15,30.6981,31023569,0.0
2020-07-31,315.11,324.33,304.18,316.75,28.0098,37872897,0.0
2020-06-30,290.42,328.11,287.37,315.61,27.909,65234712,3.25
2020-05-29,266.0,292.0,254.75,291.27,25.4831,41960729,0.0
2020-04-30,227.99,276.99,219.68,271.62,23.764,62006048,0.0
2020-03-31,276.76,288.48,155.67,237.1,20.7438,119531134,3.25
2020-02-28,305.63,325.7,262.74,272.62,23.4549,45884003,0.0
2020-01-31,319.32,331.58,298.8,305.16,26.2545,58302799,0.0
2019-12-31,317.72,331.2,303.13,316.02,27.1888,51847995,3.25
2019-11-29,292.99,325.67,292.09,316.21,26.9308,40861789,0.0
2019-10-31,278.27,294.08,267.22,292.85,24.9413,42758739,0.0
2019-09-30,280.0,302.33,270.0,276.07,23.5122,52187057,2.65
2019-08-30,289.13,297.82,262.5,282.64,23.8494,45422110,0.0
2019-07-31,301.68,305.75,272.41,289.99,24.4696,52041498,0.0
2019-06-28,252.55,291.75,251.2,287.86,24.2898,73711281,2.65
2019-05-31,320.5,323.2,250.09,251.64,21.0302,64215569,0.0
2019-04-30,303.11,322.45,299.75,318.4,26.6095,40855951,0.0
2019-03-29,277.73,303.3,259.2,300.71,25.1311,72694101,2.65
2019-02-28,269.15,286.63,264.89,275.36,22.8049,41510343,0.0
2019-01-31,248.85,273.75,230.33,268.25,22.216,74939546,0.0
2018-12-31,245.2,261.59,217.61,254.28,21.059,97816619,2.65
2018-11-30,225.16,242.62,213.71,237.41,19.4554,64531353,0.0
2018-10-31,247.88,252.14,208.23,223.49,18.3147,74095176,0.0
2018-09-28,218.59,250.1,213.92,246.73,20.2192,96345586,1.75
2018-08-31,223.26,223.94,202.77,219.03,17.8191,70856922,0.0
2018-07-31,240.09,251.8,197.46,221.77,18.042,174204440,0.0
2018-06-29,254.37,271.81,242.27,242.64,19.7399,76084243,1.75
2018-05-31,230.85,255.29,221.98,252.07,20.3705,71235166,0.0
2018-04-30,233.95,252.85,225.44,229.42,18.54,75688809,0.0
2018-03-29,245.86,273.85,234.76,235.65,19.0435,100903637,1.75
2018-02-28,241.72,255.74,224.9,246.46,19.7764,70848910,0.0
2018-01-31,259.77,274.26,237.01,248.03,19.9024,74296557,0.0
2017-12-29,275.21,275.7,253.39,256.9,20.6141,65026538,1.75
2017-11-30,264.24,285.68,248.87,277.94,22.1558,74581116,0.0
2017-10-31,245.31,266.7,237.51,263.91,21.0374,52551023,0.0
2017-09-29,252.33,255.34,231.53,242.54,19.3339,53110903,1.02
2017-08-31,248.23,259.36,238.7,252.07,20.0119,59502055,0.0
2017-07-31,234.51,258.49,227.5,246.66,19.5824,40963842,0.0
2017-06-30,241.6,256.78,230.5701,233.05,18.5019,81439377,1.02
2017-05-31,222.09,242.89,219.91,239.48,18.9312,49731660,0.0
2017-04-28,219.0,224.09,208.44,220.81,17.4553,36239630,0.0
2017-03-31,213.07,227.75,210.56,218.96,17.3091,66287633,1.02
2017-02-28,202.25,215.955,200.21,210.93,16.5981,45313269,0.0
2017-01-31,178.29,205.79,173.31,199.5,15.6987,66354811,0.0
2016-12-30,170.01,183.99,160.62,176.77,13.9101,67190601,1.02
2016-11-30,170.72,178.02,163.02,170.49,13.3393,53653357,0.0
2016-10-31,173.01,177.0,166.8,170.28,13.3229,42304250,0.0
2016-09-30,176.88,177.67,158.7501,172.52,13.4981,74602439,0.51
2016-08-31,162.78,179.42,161.2803,176.42,13.7626,47832893,0.0
2016-07-29,154.47,167.6,147.16,161.98,12.6362,41773861,0.0
2016-06-30,153.41,166.0,142.27,155.4,12.1229,75929099,0.5
2016-05-31,146.16,154.95,139.18,154.36,12.0038,44798155,0.0
2016-04-29,154.04,159.65,143.25,145.75,11.3343,51988423,0.0
2016-03-31,135.37,157.37,134.3,154.5,12.0147,85657902,0.49
2016-02-29,133.34,138.69,114.25,133.97,10.384,90191987,0.0
2016-01-29,142.07,143.3,117.17,133.71,10.3638,131679166,0.0
2015-12-31,131.17,149.72,130.91,145.15,11.2505,77344829,0.44
2015-11-30,123.66,130.7,115.21,130.45,10.0803,58207965,0.0
2015-10-30,123.11,129.84,111.53,123.13,9.5147,85556263,0.0
2015-09-30,121.52,134.95,118.0571,124.91,9.6522,71045603,0.42
2015-08-31,126.42,128.04,100.0,125.97,9.7031,80920865,0.0
2015-07-31,134.41,137.75,123.52,125.14,9.6392,82807039,0.0
2015-06-30,148.24,150.5,131.04,132.93,10.2392,77211088,0.4
2015-05-29,117.92,149.24,115.39,148.07,11.3731,80027680,0.0
2015-04-30,126.66,128.0,114.56,116.88,8.9774,43183942,0.0
2015-03-31,127.21,136.28,116.96,126.98,9.7532,56787361,0.38
2015-02-27,103.25,129.89,99.16,127.62,9.7739,44734261,0.0
2015-01-30,100.93,108.34,95.18,102.88,7.8791,38259092,0.0
2014-12-31,93.05,105.0,89.72,100.59,7.7038,51614549,0.35
2014-11-28,86.44,94.4334,83.5,93.4,7.1279,28902401,0.0
2014-10-31,87.12,87.92,68.7501,86.25,6.5823,68449177,0.0
2014-09-30,82.97,90.88,82.3956,87.0,6.6395,45910651,0.32
2014-08-29,69.92,84.8,68.71,82.09,6.242,35857500,0.0
2014-07-31,72.48,76.44,68.8,69.38,5.2756,42355000,0.0
2014-06-30,71.21,72.5,70.06,72.07,5.4801,35952400,0.29
2014-05-30,62.92,72.0,62.58,70.67,5.3519,125561000,0.0
2014-04-30,64.55,65.58,57.27,63.5,4.8089,49858600,0.0
2014-03-31,61.15,65.83,60.45,64.41,4.8779,41831000,0.27
2014-02-28,54.8,63.49,52.96,61.7,4.6529,37452700,0.0
2014-01-31,52.85,57.18,51.89,54.6375,4.1203,40854100,0.0
2013-12-31,45.49,54.54,44.42,52.879,3.9877,58577200,0.25
2013-11-29,45.79,45.885,42.45,44.73,3.3574,39641900,0.0
2013-10-31,43.14,47.21,41.83,45.43,3.4099,58591600,0.0
2013-09-30,38.82,43.29,38.04,43.08,3.2336,50939600,0.23
2013-08-30,37.03,39.45,35.75,38.51,2.8741,44210300,0.0
2013-07-31,37.85,39.74,36.3,36.68,2.7375,44026300,0.0
2013-06-28,37.68,38.87,35.62,37.38,2.7897,57675500,0.21
2013-05-31,32.06,38.266,31.25,37.73,2.8,60826900,0.0
2013-04-30,35.82,36.0,30.57,31.96,2.3718,57958600,0.0
2013-03-28,33.92,36.98,33.01,35.9,2.6642,49898400,0.19
2013-02-28,35.92,36.3,32.66,34.22,2.526,61690000,0.0
2013-01-31,32.43,36.09,32.09,35.77,2.6404,66879000,0.0
2012-12-31,35.39,35.58,30.5,31.6508,2.3364,72595500,0.17
2012-11-30,33.29,35.43,31.68,35.1,2.578,35153600,0.0
2012-10-31,35.14,35.54,32.54,33.03,2.4259,34581800,0.0
2012-09-28,36.37,36.83,32.39,34.865,2.5607,51683800,0.16
2012-08-31,37.11,37.88,35.41,36.57,2.6738,37931000,0.0
2012-07-31,35.77,37.64,32.14,36.9,2.6979,36336700,0.0
2012-06-29,32.43,35.94,30.175,35.9,2.6248,51855700,0.15
2012-05-31,34.53,34.95,29.7,33.1,2.4092,51522500,0.0
2012-04-30,38.89,39.01,32.38,34.48,2.5097,43848200,0.0
2012-03-30,37.74,39.22,34.6,38.97,2.8365,36833300,0.13
2012-02-29,34.39,37.7,33.95,37.61,2.7281,45074100,0.0
2012-01-31,29.48,35.0,28.02,33.94,2.4619,51942100,0.0
2011-12-30,29.82,31.94,27.39,28.86,2.0934,62337500,0.12
2011-11-30,32.69,34.86,28.12,29.92,2.1612,45753400,0.0
2011-10-31,32.79,35.97,30.86,33.77,2.4393,67058000,0.0
2011-09-30,33.01,37.99,30.221,32.77,2.3671,66255700,0.11
2011-08-31,34.0,34.5,26.42,33.11,2.3845,62049500,0.0
2011-07-29,38.22,39.45,32.41,33.63,2.422,43717500,0.0
2011-06-30,33.84,38.7,32.185,38.0,2.7367,64971800,0.09
2011-05-31,33.74,36.18,31.48,33.79,2.427,43831600,0.0
2011-04-29,31.5,33.82,29.96,33.46,2.4033,23891900,0.0
2011-03-31,32.25,33.1495,28.27,31.1,2.2338,57320600,0.08
2011-02-28,28.92,34.6,28.6,33.99,2.4348,44762300,0.0
2011-01-31,28.7,29.44,26.97,28.71,2.0565,40137100,0.0
2010-12-31,26.48,28.94,24.48,28.4125,2.0352,46933300,0.07
2010-11-30,24.5,27.25,23.77,26.11,1.8654,18904100,0.0
2010-10-29,22.62,24.95,21.54,24.68,1.7632,16815700,0.0
2010-09-30,20.3,23.0,18.41,22.51,1.6082,21650000,0.0
2010-08-31,21.98,22.93,19.281,20.15,1.4396,21443900,0.0
2010-07-30,21.32,23.13,20.5,21.76,1.5546,13538300,0.0
2010-06-30,20.66,23.694,20.34,21.06,1.5046,33439400,0.0
2010-05-28,20.65,21.55,18.3812,20.65,1.4753,12498300,0.0
2010-04-30,20.69,22.88,19.67,20.51,1.4653,7824400,0.0
2010-03-31,18.7,20.68,18.12,20.5625,1.4691,11100500,0.0
2010-02-26,17.38,18.39,16.5,18.15,1.2967,15168900,0.0
2010-01-29,18.3,19.55,16.842,17.38,1.2417,26906900,0.0
2009-12-31,15.9,18.29,15.38,18.29,1.3067,7546800,0.0
2009-11-30,15.1,16.21,14.33,15.86,1.1331,5093900,0.0
2009-10-30,17.0,17.95,14.7184,15.0,1.0717,17123100,0.0
2009-09-30,18.25,18.44,15.87,17.07,1.2195,22171200,0.0
