timestamp,open,high,low,close,volume
2026-02-04,326.11,338.9,295.3,308.05,97097926
2026-01-30,352.775,360.66,314.11,331.3,512482483
2025-12-31,394.85,414.61,321.42,346.1,881771690
2025-11-28,372.0,403.0,329.06,402.96,426602712
2025-10-31,328.145,386.48,324.05,369.63,485636136
2025-09-30,289.34,374.23,287.17,329.91,633790231
2025-08-29,286.535,317.35,281.61,297.39,374040938
2025-07-31,274.4,306.949,262.6555,293.7,376938248
2025-06-30,243.25,277.705,241.11,275.65,541567100
2025-05-30,198.14,246.07,195.94,242.07,401739213
2025-04-30,166.37,193.37,138.1,192.47,711019758
2025-03-31,204.0,204.06,160.62,167.43,751656262
2025-02-28,215.46,237.9299,193.15,199.43,455822619
2025-01-31,236.155,249.59,196.23,221.27,637980846
2024-12-31,162.95,251.88,162.75,231.84,951070033
2024-11-29,168.26,185.05,157.54,162.08,362675036
2024-10-31,172.16,186.42,165.8,169.77,440193182
2024-09-30,160.38,180.25,134.9,172.5,693008438
2024-08-30,157.5,172.42,128.5,162.82,529951175
2024-07-31,1608.2,1770.98,143.35,160.68,421784432
2024-06-28,1352.7,1851.62,1302.53,1605.53,100706263
2024-05-31,1278.33,1445.4,1223.31,1328.55,52954763
2024-04-30,1325.68,1403.98,1197.56,1300.27,52380093
2024-03-28,1325.93,1438.17,1204.02,1325.41,82116400
2024-02-29,1187.35,1319.62,1179.11,1300.49,47983283
2024-01-31,1092.12,1284.5499,1041.51,1180.0,58221892
2023-12-29,922.46,1151.82,903.1,1116.25,92471359
2023-11-30,842.0,999.87,835.57,925.73,60598131
2023-10-31,829.06,925.91,808.91,841.37,46223250
2023-09-29,901.87,901.87,795.09,830.58,48036085
2023-08-31,898.98,923.67,812.0,922.89,50364266
2023-07-31,868.62,923.18,844.33,898.65,48919999
2023-06-30,800.62,889.95,776.38,867.43,73742147
2023-05-31,626.5,921.7799,601.29,807.96,70272948
2023-04-28,639.0,644.235,603.23,626.5,31290675
