contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AMZN260204C00180000,AMZN,2026-02-04,180.00,call,59.19,52.85,51.15,19,54.55,21,0,2,2026-02-04,0.01488,1.00000,0.00000,-0.01795,0.00000,0.00493
AMZN260204P00180000,AMZN,2026-02-04,180.00,put,0.01,0.01,0.00,0,0.01,5,3,26,2026-02-04,1.70264,-0.00164,0.00025,-0.05477,0.00064,-0.00001
AMZN260204C00185000,AMZN,2026-02-04,185.00,call,47.85,47.85,46.15,11,49.55,12,1,1,2026-02-04,0.01488,1.00000,0.00000,-0.01845,0.00000,0.00507
AMZN260204P00185000,AMZN,2026-02-04,185.00,put,0.00,0.01,0.00,0,0.01,10,0,1,2026-02-04,1.53679,-0.00181,0.00031,-0.05434,0.00071,-0.00001
AMZN260204C00190000,AMZN,2026-02-04,190.00,call,47.85,42.83,41.25,23,44.40,22,1,1,2026-02-04,0.01488,1.00000,0.00000,-0.01895,0.00000,0.00520
AMZN260204P00190000,AMZN,2026-02-04,190.00,put,0.00,0.01,0.00,0,0.01,100,0,657,2026-02-04,1.37094,-0.00199,0.00038,-0.05271,0.00077,-0.00001
AMZN260204C00195000,AMZN,2026-02-04,195.00,call,39.65,37.88,36.15,28,39.60,28,4,1,2026-02-04,0.01488,1.00000,0.00000,-0.01944,0.00000,0.00534
AMZN260204P00195000,AMZN,2026-02-04,195.00,put,0.00,0.01,0.00,0,0.01,20,0,1138,2026-02-04,1.21485,-0.00231,0.00049,-0.05344,0.00088,-0.00002
AMZN260204C00200000,AMZN,2026-02-04,200.00,call,33.55,32.83,31.15,21,34.50,20,1,0,2026-02-04,0.01488,1.00000,0.00000,-0.01994,0.00000,0.00548
AMZN260204P00200000,AMZN,2026-02-04,200.00,put,0.00,0.01,0.00,0,0.01,5,0,45,2026-02-04,1.04900,-0.00248,0.00060,-0.04918,0.00094,-0.00002
AMZN260204C00205000,AMZN,2026-02-04,205.00,call,27.75,27.98,27.85,14,28.10,14,9,10,2026-02-04,0.01488,1.00000,0.00000,-0.02044,0.00000,0.00562
AMZN260204P00205000,AMZN,2026-02-04,205.00,put,0.01,0.01,0.00,0,0.01,22,10,4293,2026-02-04,0.89291,-0.00286,0.00080,-0.04758,0.00107,-0.00002
AMZN260204C00210000,AMZN,2026-02-04,210.00,call,24.35,22.95,22.80,1,23.10,20,14,2,2026-02-04,0.01488,1.00000,0.00000,-0.02094,0.00000,0.00575
AMZN260204P00210000,AMZN,2026-02-04,210.00,put,0.00,0.01,0.00,0,0.01,11,0,2534,2026-02-04,0.74657,-0.00367,0.00121,-0.04989,0.00134,-0.00002
AMZN260204C00215000,AMZN,2026-02-04,215.00,call,18.20,18.48,17.90,1,19.05,2,21,16,2026-02-04,1.09778,0.92349,0.01074,-0.98165,0.01753,0.00539
AMZN260204P00215000,AMZN,2026-02-04,215.00,put,0.01,0.01,0.00,0,0.01,20,77,3153,2026-02-04,0.59047,-0.00441,0.00180,-0.04648,0.00158,-0.00003
AMZN260204C00220000,AMZN,2026-02-04,220.00,call,12.80,12.97,12.85,27,13.10,28,295,113,2026-02-04,0.01488,1.00000,0.00000,-0.02194,0.00000,0.00603
AMZN260204P00220000,AMZN,2026-02-04,220.00,put,0.01,0.01,0.00,0,0.01,100,761,669,2026-02-04,0.43438,-0.00556,0.00300,-0.04196,0.00194,-0.00004
AMZN260204C00222500,AMZN,2026-02-04,222.50,call,10.11,10.47,10.35,18,10.60,37,1459,1404,2026-02-04,0.01488,1.00000,0.00000,-0.02219,0.00000,0.00610
AMZN260204P00222500,AMZN,2026-02-04,222.50,put,0.01,0.01,0.00,0,0.01,10,895,968,2026-02-04,0.35633,-0.00648,0.00419,-0.03942,0.00222,-0.00004
AMZN260204C00225000,AMZN,2026-02-04,225.00,call,8.00,7.97,7.85,19,8.10,20,1534,1349,2026-02-04,0.01488,1.00000,0.00000,-0.02244,0.00000,0.00616
AMZN260204P00225000,AMZN,2026-02-04,225.00,put,0.01,0.01,0.00,0,0.01,250,2020,2303,2026-02-04,0.27829,-0.00798,0.00645,-0.03693,0.00267,-0.00005
AMZN260204C00227500,AMZN,2026-02-04,227.50,call,5.50,5.47,5.35,25,5.60,14,93,618,2026-02-04,0.01488,1.00000,0.00000,-0.02269,0.00000,0.00623
AMZN260204P00227500,AMZN,2026-02-04,227.50,put,0.02,0.03,0.02,262,0.04,28,9298,2969,2026-02-04,0.23926,-0.02754,0.02172,-0.09181,0.00773,-0.00018
AMZN260204C00230000,AMZN,2026-02-04,230.00,call,2.86,3.15,3.05,12,3.25,37,1382,576,2026-02-04,0.21000,0.88291,0.07677,-0.27194,0.02398,0.00555
AMZN260204P00230000,AMZN,2026-02-04,230.00,put,0.16,0.16,0.14,116,0.18,9,27123,3858,2026-02-04,0.21975,-0.12770,0.07796,-0.27698,0.02548,-0.00082
AMZN260204C00232500,AMZN,2026-02-04,232.50,call,1.16,1.20,1.15,5,1.25,3,16636,616,2026-02-04,0.19048,0.58946,0.16740,-0.46525,0.04742,0.00373
AMZN260204P00232500,AMZN,2026-02-04,232.50,put,0.71,0.68,0.61,11,0.75,16,19618,2099,2026-02-04,0.19048,-0.41054,0.16740,-0.44206,0.04742,-0.00264
AMZN260204C00235000,AMZN,2026-02-04,235.00,call,0.27,0.28,0.27,19,0.29,39,33295,964,2026-02-04,0.20024,0.21046,0.11817,-0.35720,0.03519,0.00134
AMZN260204P00235000,AMZN,2026-02-04,235.00,put,2.22,2.30,2.25,3,2.36,4,16536,3520,2026-02-04,0.21000,-0.77844,0.11609,-0.36236,0.03626,-0.00503
AMZN260204C00237500,AMZN,2026-02-04,237.50,call,0.05,0.06,0.05,33,0.06,12,26416,3685,2026-02-04,0.21975,0.04923,0.03801,-0.13763,0.01242,0.00031
AMZN260204P00237500,AMZN,2026-02-04,237.50,put,4.50,4.58,4.45,56,4.70,19,6347,4649,2026-02-04,0.24902,-0.92741,0.04547,-0.18765,0.01684,-0.00605
AMZN260204C00240000,AMZN,2026-02-04,240.00,call,0.01,0.01,0.00,0,0.01,5,29245,9366,2026-02-04,0.23926,0.00932,0.00859,-0.03677,0.00306,0.00006
AMZN260204P00240000,AMZN,2026-02-04,240.00,put,7.02,7.05,6.90,53,7.20,15,1708,1864,2026-02-04,0.31731,-0.96168,0.02151,-0.13797,0.01015,-0.00633
AMZN260204C00242500,AMZN,2026-02-04,242.50,call,0.03,0.01,0.00,0,0.01,398,12093,4696,2026-02-04,0.31731,0.00832,0.00586,-0.04410,0.00277,0.00005
AMZN260204P00242500,AMZN,2026-02-04,242.50,put,9.52,9.98,9.40,49,10.55,22,714,1538,2026-02-04,0.65876,-0.87288,0.02593,-0.81538,0.02540,-0.00585
AMZN260204C00245000,AMZN,2026-02-04,245.00,call,0.01,0.01,0.00,0,0.01,460,12226,10310,2026-02-04,0.38560,0.00666,0.00396,-0.04398,0.00227,0.00004
AMZN260204P00245000,AMZN,2026-02-04,245.00,put,12.20,12.03,11.90,37,12.15,11,377,1430,2026-02-04,0.47340,-0.97789,0.00913,-0.12822,0.00643,-0.00657
AMZN260204C00247500,AMZN,2026-02-04,247.50,call,0.01,0.01,0.00,0,0.01,211,2911,8768,2026-02-04,0.45389,0.00575,0.00296,-0.04548,0.00200,0.00004
AMZN260204P00247500,AMZN,2026-02-04,247.50,put,14.50,14.55,14.45,5,14.65,17,106,186,2026-02-04,0.58072,-0.97553,0.00811,-0.17915,0.00700,-0.00663
AMZN260204C00250000,AMZN,2026-02-04,250.00,call,0.01,0.01,0.00,0,0.01,920,7319,23423,2026-02-04,0.52218,0.00522,0.00236,-0.04797,0.00183,0.00003
AMZN260204P00250000,AMZN,2026-02-04,250.00,put,17.00,17.75,16.90,37,18.60,8,29,102,2026-02-04,1.10753,-0.88196,0.01464,-1.31309,0.02411,-0.00612
AMZN260204C00252500,AMZN,2026-02-04,252.50,call,0.01,0.01,0.00,0,0.01,1793,211,3573,2026-02-04,0.58072,0.00431,0.00179,-0.04491,0.00154,0.00003
AMZN260204P00252500,AMZN,2026-02-04,252.50,put,19.50,20.02,19.40,37,20.65,2,13,13,2026-02-04,1.10753,-0.91252,0.01177,-1.05049,0.01939,-0.00637
AMZN260204C00255000,AMZN,2026-02-04,255.00,call,0.01,0.01,0.00,0,0.01,300,421,3835,2026-02-04,0.64901,0.00418,0.00156,-0.04885,0.00150,0.00003
AMZN260204P00255000,AMZN,2026-02-04,255.00,put,0.00,21.98,20.30,12,23.65,12,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02543,0.00000,-0.00699
AMZN260204C00257500,AMZN,2026-02-04,257.50,call,0.01,0.01,0.00,0,0.01,426,29,1968,2026-02-04,0.70754,0.00369,0.00128,-0.04758,0.00134,0.00002
AMZN260204P00257500,AMZN,2026-02-04,257.50,put,0.00,24.52,22.70,10,26.35,10,0,0,2026-02-04,0.82461,-0.98909,0.00286,-0.11915,0.00351,-0.00699
AMZN260204C00260000,AMZN,2026-02-04,260.00,call,0.01,0.01,0.00,0,0.01,478,364,2759,2026-02-04,0.77583,0.00370,0.00117,-0.05235,0.00135,0.00002
AMZN260204P00260000,AMZN,2026-02-04,260.00,put,25.69,26.85,25.60,21,28.10,25,2,0,2026-02-04,0.01488,-1.00000,0.00000,0.02593,0.00000,-0.00712
AMZN260204C00262500,AMZN,2026-02-04,262.50,call,0.01,0.01,0.00,0,0.01,1,5,228,2026-02-04,0.83437,0.00340,0.00101,-0.05217,0.00125,0.00002
AMZN260204P00262500,AMZN,2026-02-04,262.50,put,28.13,29.52,27.70,8,31.35,10,2,0,2026-02-04,0.96120,-0.99044,0.00219,-0.12422,0.00312,-0.00713
AMZN260204C00265000,AMZN,2026-02-04,265.00,call,0.01,0.01,0.00,0,0.01,53,4,2425,2026-02-04,0.89291,0.00318,0.00088,-0.05252,0.00117,0.00002
AMZN260204P00265000,AMZN,2026-02-04,265.00,put,0.00,32.02,30.20,12,33.85,10,0,0,2026-02-04,1.02949,-0.99087,0.00196,-0.12832,0.00300,-0.00720
AMZN260204C00270000,AMZN,2026-02-04,270.00,call,0.01,0.01,0.00,0,0.01,3,0,1123,2026-02-04,1.00022,0.00265,0.00067,-0.05000,0.00100,0.00002
AMZN260204P00270000,AMZN,2026-02-04,270.00,put,0.00,37.10,35.20,7,39.00,13,0,0,2026-02-04,1.34167,-0.98043,0.00290,-0.36235,0.00580,-0.00727
AMZN260204C00275000,AMZN,2026-02-04,275.00,call,0.01,0.01,0.00,0,0.01,75,0,520,2026-02-04,1.11729,0.00253,0.00057,-0.05343,0.00096,0.00002
AMZN260204P00275000,AMZN,2026-02-04,275.00,put,37.70,42.00,40.15,12,43.85,10,5,0,2026-02-04,1.17583,-0.99611,0.00081,-0.05558,0.00141,-0.00751
AMZN260204C00280000,AMZN,2026-02-04,280.00,call,0.01,0.01,0.00,0,0.01,100,0,906,2026-02-04,1.22460,0.00230,0.00048,-0.05380,0.00088,0.00001
AMZN260204P00280000,AMZN,2026-02-04,280.00,put,0.00,46.97,45.15,10,48.80,10,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02792,0.00000,-0.00767
AMZN260204C00285000,AMZN,2026-02-04,285.00,call,0.02,0.01,0.00,0,0.08,50,0,1,2026-02-04,1.33192,0.00216,0.00042,-0.05525,0.00083,0.00001
AMZN260204P00285000,AMZN,2026-02-04,285.00,put,0.00,51.98,50.10,5,53.85,6,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02842,0.00000,-0.00781
AMZN260204C00290000,AMZN,2026-02-04,290.00,call,0.01,0.01,0.00,0,0.08,50,0,33,2026-02-04,1.42948,0.00195,0.00035,-0.05397,0.00075,0.00001
AMZN260204P00290000,AMZN,2026-02-04,290.00,put,0.00,57.05,55.25,6,58.85,5,0,0,2026-02-04,1.75142,-0.99038,0.00121,-0.24653,0.00314,-0.00788
AMZN260204C00295000,AMZN,2026-02-04,295.00,call,0.00,0.01,0.00,0,0.08,50,0,0,2026-02-04,1.53679,0.00191,0.00032,-0.05710,0.00074,0.00001
AMZN260204P00295000,AMZN,2026-02-04,295.00,put,0.00,61.98,60.10,6,63.85,5,0,0,2026-02-04,0.01488,-1.00000,0.00000,0.02942,0.00000,-0.00808
AMZN260204C00300000,AMZN,2026-02-04,300.00,call,0.01,0.01,0.00,0,0.08,50,0,27,2026-02-04,1.63435,0.00180,0.00029,-0.05749,0.00070,0.00001
AMZN260204P00300000,AMZN,2026-02-04,300.00,put,0.00,67.00,65.15,6,68.85,6,0,0,2026-02-04,1.74167,-0.99680,0.00046,-0.07322,0.00118,-0.00820
AMZN260206C00125000,AMZN,2026-02-06,125.00,call,118.06,108.00,106.05,158,109.95,1,0,25,2026-02-04,0.01488,1.00000,0.00000,-0.01246,0.00000,0.00685
AMZN260206P00125000,AMZN,2026-02-06,125.00,put,0.01,0.01,0.00,0,0.01,999,1,1595,2026-02-04,2.73676,-0.00075,0.00005,-0.03035,0.00044,-0.00001
AMZN260206C00130000,AMZN,2026-02-06,130.00,call,113.00,103.08,101.20,156,104.95,1,0,16,2026-02-04,3.06846,0.99635,0.00021,-0.15712,0.00188,0.00707
AMZN260206P00130000,AMZN,2026-02-06,130.00,put,0.00,0.01,0.00,0,0.01,1000,0,354,2026-02-04,2.57091,-0.00078,0.00006,-0.02980,0.00046,-0.00001
AMZN260206C00135000,AMZN,2026-02-06,135.00,call,108.52,98.08,96.20,155,99.95,1,0,62,2026-02-04,2.88310,0.99615,0.00023,-0.15577,0.00198,0.00734
AMZN260206P00135000,AMZN,2026-02-06,135.00,put,0.00,0.01,0.00,0,0.01,500,0,51,2026-02-04,2.41482,-0.00083,0.00007,-0.02968,0.00049,-0.00001
AMZN260206C00140000,AMZN,2026-02-06,140.00,call,98.85,93.10,91.20,157,95.00,1,0,210,2026-02-04,2.78554,0.99498,0.00030,-0.18818,0.00250,0.00760
AMZN260206P00140000,AMZN,2026-02-06,140.00,put,0.00,0.01,0.00,0,0.01,20,0,16,2026-02-04,2.26848,-0.00091,0.00008,-0.03015,0.00053,-0.00001
AMZN260206C00145000,AMZN,2026-02-06,145.00,call,88.29,88.10,86.20,157,90.00,1,1,29,2026-02-04,2.60994,0.99465,0.00034,-0.18710,0.00265,0.00787
AMZN260206P00145000,AMZN,2026-02-06,145.00,put,0.02,0.01,0.00,0,0.01,19,3,128,2026-02-04,2.12214,-0.00097,0.00009,-0.02997,0.00057,-0.00001
AMZN260206C00150000,AMZN,2026-02-06,150.00,call,84.63,83.10,81.20,178,85.00,7,12,46,2026-02-04,2.43433,0.99438,0.00038,-0.18329,0.00277,0.00814
AMZN260206P00150000,AMZN,2026-02-06,150.00,put,0.02,0.02,0.01,9,0.03,12,99,4757,2026-02-04,2.10263,-0.00182,0.00016,-0.05262,0.00100,-0.00002
AMZN260206C00155000,AMZN,2026-02-06,155.00,call,81.09,78.12,76.25,225,80.00,16,0,32,2026-02-04,2.32702,0.99292,0.00049,-0.21267,0.00339,0.00840
AMZN260206P00155000,AMZN,2026-02-06,155.00,put,0.03,0.03,0.01,172,0.06,1,11,131,2026-02-04,2.03434,-0.00269,0.00024,-0.07271,0.00143,-0.00004
AMZN260206C00160000,AMZN,2026-02-06,160.00,call,76.17,73.12,71.25,160,75.00,12,0,1,2026-02-04,2.16117,0.99246,0.00056,-0.20964,0.00359,0.00866
AMZN260206P00160000,AMZN,2026-02-06,160.00,put,0.02,0.04,0.02,97,0.05,25,154,927,2026-02-04,1.94654,-0.00366,0.00033,-0.09179,0.00189,-0.00005
AMZN260206C00165000,AMZN,2026-02-06,165.00,call,71.17,68.15,66.25,221,70.05,1,0,3,2026-02-04,2.07336,0.99000,0.00075,-0.25452,0.00460,0.00890
AMZN260206P00165000,AMZN,2026-02-06,165.00,put,0.05,0.05,0.04,98,0.06,2,578,4197,2026-02-04,1.84898,-0.00479,0.00044,-0.11075,0.00240,-0.00006
AMZN260206C00170000,AMZN,2026-02-06,170.00,call,65.61,63.17,61.35,131,65.00,25,0,2,2026-02-04,1.94654,0.98812,0.00092,-0.27655,0.00534,0.00915
AMZN260206P00170000,AMZN,2026-02-06,170.00,put,0.08,0.09,0.07,81,0.10,129,491,4889,2026-02-04,1.82947,-0.00827,0.00072,-0.17786,0.00389,-0.00011
AMZN260206C00175000,AMZN,2026-02-06,175.00,call,64.86,58.15,56.55,116,59.75,27,0,3,2026-02-04,1.75142,0.98852,0.00100,-0.24420,0.00518,0.00943
AMZN260206P00175000,AMZN,2026-02-06,175.00,put,0.13,0.13,0.12,160,0.14,104,318,1074,2026-02-04,1.76118,-0.01185,0.00102,-0.23424,0.00533,-0.00016
AMZN260206C00180000,AMZN,2026-02-06,180.00,call,53.34,53.42,52.15,16,54.70,26,12,83,2026-02-04,1.91727,0.97066,0.00202,-0.56947,0.01152,0.00946
AMZN260206P00180000,AMZN,2026-02-06,180.00,put,0.20,0.20,0.19,150,0.21,106,622,4844,2026-02-04,1.71240,-0.01784,0.00149,-0.32387,0.00758,-0.00024
AMZN260206C00185000,AMZN,2026-02-06,185.00,call,48.88,48.35,48.20,9,48.50,7,2,75,2026-02-04,1.68313,0.97226,0.00220,-0.48045,0.01100,0.00976
AMZN260206P00185000,AMZN,2026-02-06,185.00,put,0.31,0.30,0.29,95,0.32,99,2568,1697,2026-02-04,1.66362,-0.02643,0.00213,-0.43855,0.01056,-0.00035
AMZN260206C00187500,AMZN,2026-02-06,187.50,call,56.02,45.95,44.25,60,47.65,27,0,5,2026-02-04,1.68313,0.96465,0.00268,-0.58325,0.01344,0.00980
AMZN260206P00187500,AMZN,2026-02-06,187.50,put,0.39,0.38,0.36,120,0.39,75,1201,413,2026-02-04,1.64411,-0.03235,0.00255,-0.51261,0.01249,-0.00043
AMZN260206C00190000,AMZN,2026-02-06,190.00,call,43.25,43.23,42.75,23,43.70,9,3,202,2026-02-04,1.40021,0.97839,0.00214,-0.33048,0.00891,0.01012
AMZN260206P00190000,AMZN,2026-02-06,190.00,put,0.46,0.46,0.45,70,0.48,65,625,6161,2026-02-04,1.62459,-0.03938,0.00304,-0.59507,0.01468,-0.00053
AMZN260206C00192500,AMZN,2026-02-06,192.50,call,0.00,41.05,39.75,10,42.35,27,0,0,2026-02-04,1.57582,0.95511,0.00348,-0.66082,0.01631,0.00994
AMZN260206P00192500,AMZN,2026-02-06,192.50,put,0.63,0.59,0.58,1,0.60,93,112,767,2026-02-04,1.61484,-0.04861,0.00362,-0.70097,0.01739,-0.00065
AMZN260206C00195000,AMZN,2026-02-06,195.00,call,38.60,38.77,38.65,16,38.90,18,8,1390,2026-02-04,1.60508,0.94053,0.00427,-0.83673,0.02040,0.00988
AMZN260206P00195000,AMZN,2026-02-06,195.00,put,0.72,0.72,0.71,48,0.74,113,958,922,2026-02-04,1.59533,-0.05844,0.00424,-0.80120,0.02012,-0.00079
AMZN260206C00197500,AMZN,2026-02-06,197.50,call,37.95,36.35,35.35,10,37.35,14,25,1,2026-02-04,1.54655,0.93352,0.00484,-0.87846,0.02225,0.00993
AMZN260206P00197500,AMZN,2026-02-06,197.50,put,0.89,0.89,0.87,130,0.91,132,500,425,2026-02-04,1.57582,-0.06987,0.00493,-0.90926,0.02312,-0.00094
AMZN260206C00200000,AMZN,2026-02-06,200.00,call,34.65,34.15,34.05,12,34.25,5,22,771,2026-02-04,1.57582,0.91449,0.00575,-1.07988,0.02696,0.00980
AMZN260206P00200000,AMZN,2026-02-06,200.00,put,1.09,1.10,1.09,7,1.10,1,2667,8969,2026-02-04,1.56606,-0.08430,0.00573,-1.04214,0.02667,-0.00114
AMZN260206C00202500,AMZN,2026-02-06,202.50,call,41.17,31.82,31.15,11,32.50,13,0,14,2026-02-04,1.53679,0.90174,0.00654,-1.16578,0.02988,0.00977
AMZN260206P00202500,AMZN,2026-02-06,202.50,put,1.35,1.34,1.33,16,1.35,4,710,7088,2026-02-04,1.55630,-0.10084,0.00658,-1.18234,0.03045,-0.00136
AMZN260206C00205000,AMZN,2026-02-06,205.00,call,29.45,29.70,29.60,23,29.80,1,56,117,2026-02-04,1.55630,0.87906,0.00749,-1.36720,0.03469,0.00959
AMZN260206P00205000,AMZN,2026-02-06,205.00,put,1.65,1.65,1.62,37,1.67,93,1894,11564,2026-02-04,1.54655,-0.11961,0.00748,-1.32789,0.03442,-0.00162
AMZN260206C00207500,AMZN,2026-02-06,207.50,call,28.36,27.62,27.25,20,28.00,30,30,48,2026-02-04,1.55630,0.85658,0.00843,-1.53533,0.03902,0.00942
AMZN260206P00207500,AMZN,2026-02-06,207.50,put,1.97,1.99,1.96,45,2.02,19,1474,4683,2026-02-04,1.53679,-0.14071,0.00843,-1.47642,0.03852,-0.00191
AMZN260206C00210000,AMZN,2026-02-06,210.00,call,26.22,25.45,25.30,10,25.60,24,76,2720,2026-02-04,1.52704,0.83580,0.00940,-1.64612,0.04268,0.00928
AMZN260206P00210000,AMZN,2026-02-06,210.00,put,2.40,2.40,2.38,34,2.42,1,5696,7707,2026-02-04,1.52704,-0.16420,0.00940,-1.62518,0.04268,-0.00223
AMZN260206C00212500,AMZN,2026-02-06,212.50,call,23.13,23.48,23.30,18,23.65,34,18,106,2026-02-04,1.52704,0.80857,0.01035,-1.81135,0.04702,0.00904
AMZN260206P00212500,AMZN,2026-02-06,212.50,put,2.86,2.88,2.85,44,2.90,3,1199,2208,2026-02-04,1.51728,-0.19010,0.01037,-1.77113,0.04682,-0.00259
AMZN260206C00215000,AMZN,2026-02-06,215.00,call,21.80,21.50,21.40,24,21.60,4,120,1185,2026-02-04,1.51728,0.78036,0.01130,-1.95122,0.05102,0.00878
AMZN260206P00215000,AMZN,2026-02-06,215.00,put,3.43,3.45,3.40,34,3.50,76,3085,8139,2026-02-04,1.50752,-0.21838,0.01134,-1.91101,0.05085,-0.00298
AMZN260206C00217500,AMZN,2026-02-06,217.50,call,19.70,19.60,19.50,13,19.70,9,125,1497,2026-02-04,1.49777,0.75104,0.01227,-2.06314,0.05469,0.00851
AMZN260206P00217500,AMZN,2026-02-06,217.50,put,4.05,4.05,4.00,87,4.10,82,1832,2702,2026-02-04,1.49777,-0.24896,0.01227,-2.04146,0.05469,-0.00340
AMZN260206C00220000,AMZN,2026-02-06,220.00,call,17.70,17.82,17.75,30,17.90,3,309,2376,2026-02-04,1.49777,0.71724,0.01309,-2.19907,0.05833,0.00818
AMZN260206P00220000,AMZN,2026-02-06,220.00,put,4.78,4.80,4.75,9,4.85,43,3109,8908,2026-02-04,1.49777,-0.28276,0.01309,-2.17713,0.05833,-0.00387
AMZN260206C00222500,AMZN,2026-02-06,222.50,call,16.64,16.15,16.05,34,16.25,37,1514,641,2026-02-04,1.48801,0.68265,0.01389,-2.30060,0.06146,0.00783
AMZN260206P00222500,AMZN,2026-02-06,222.50,put,5.61,5.60,5.55,16,5.65,60,1033,1731,2026-02-04,1.48801,-0.31735,0.01389,-2.27842,0.06146,-0.00436
AMZN260206C00225000,AMZN,2026-02-06,225.00,call,14.61,14.52,14.45,35,14.60,3,2151,2414,2026-02-04,1.47826,0.64633,0.01458,-2.38330,0.06412,0.00746
AMZN260206P00225000,AMZN,2026-02-06,225.00,put,6.48,6.50,6.45,3,6.55,38,4572,9176,2026-02-04,1.47826,-0.35367,0.01458,-2.36087,0.06412,-0.00487
AMZN260206C00227500,AMZN,2026-02-06,227.50,call,13.05,13.05,13.00,38,13.10,13,7654,40316,2026-02-04,1.47826,0.60813,0.01507,-2.46161,0.06626,0.00705
AMZN260206P00227500,AMZN,2026-02-06,227.50,put,7.45,7.47,7.40,65,7.55,46,2068,4929,2026-02-04,1.46850,-0.39145,0.01517,-2.42205,0.06624,-0.00541
AMZN260206C00230000,AMZN,2026-02-06,230.00,call,11.71,11.62,11.55,41,11.70,10,1777,5659,2026-02-04,1.46850,0.56946,0.01551,-2.49967,0.06776,0.00663
AMZN260206P00230000,AMZN,2026-02-06,230.00,put,8.49,8.55,8.50,21,8.60,1,4815,17275,2026-02-04,1.45875,-0.43036,0.01561,-2.46003,0.06775,-0.00596
AMZN260206C00232500,AMZN,2026-02-06,232.50,call,10.37,10.32,10.25,15,10.40,50,1879,1288,2026-02-04,1.45875,0.53003,0.01581,-2.51338,0.06861,0.00620
AMZN260206P00232500,AMZN,2026-02-06,232.50,put,9.75,9.77,9.70,8,9.85,67,3098,3646,2026-02-04,1.45875,-0.46997,0.01581,-2.49020,0.06861,-0.00653
AMZN260206C00235000,AMZN,2026-02-06,235.00,call,9.10,9.10,9.05,1,9.15,34,4057,4642,2026-02-04,1.45875,0.49054,0.01585,-2.51898,0.06879,0.00576
AMZN260206P00235000,AMZN,2026-02-06,235.00,put,11.00,11.02,10.95,38,11.10,44,2449,8138,2026-02-04,1.44899,-0.50981,0.01596,-2.47872,0.06878,-0.00711
AMZN260206C00237500,AMZN,2026-02-06,237.50,call,7.96,7.98,7.90,2,8.05,41,2393,1551,2026-02-04,1.44899,0.45095,0.01584,-2.48324,0.06828,0.00532
AMZN260206P00237500,AMZN,2026-02-06,237.50,put,12.35,12.40,12.35,3,12.45,22,914,1318,2026-02-04,1.43923,-0.54967,0.01595,-2.44242,0.06827,-0.00770
AMZN260206C00240000,AMZN,2026-02-06,240.00,call,6.90,6.90,6.85,21,6.95,12,5587,8778,2026-02-04,1.42948,0.41085,0.01578,-2.40607,0.06708,0.00487
AMZN260206P00240000,AMZN,2026-02-06,240.00,put,13.82,13.88,13.80,7,13.95,64,849,6231,2026-02-04,1.43923,-0.58827,0.01568,-2.39973,0.06711,-0.00827
AMZN260206C00242500,AMZN,2026-02-06,242.50,call,5.98,5.95,5.90,28,6.00,11,1649,3361,2026-02-04,1.41972,0.37212,0.01545,-2.32358,0.06524,0.00443
AMZN260206P00242500,AMZN,2026-02-06,242.50,put,15.70,15.40,15.30,37,15.50,48,137,1193,2026-02-04,1.41972,-0.62788,0.01545,-2.29940,0.06524,-0.00886
AMZN260206C00245000,AMZN,2026-02-06,245.00,call,5.10,5.08,5.00,105,5.15,35,4093,7967,2026-02-04,1.40997,0.33451,0.01497,-2.22078,0.06280,0.00399
AMZN260206P00245000,AMZN,2026-02-06,245.00,put,17.10,17.02,16.95,6,17.10,11,640,3231,2026-02-04,1.40997,-0.66549,0.01497,-2.19635,0.06280,-0.00943
AMZN260206C00247500,AMZN,2026-02-06,247.50,call,4.30,4.30,4.25,6,4.35,27,1404,12252,2026-02-04,1.40021,0.29836,0.01436,-2.10038,0.05982,0.00357
AMZN260206P00247500,AMZN,2026-02-06,247.50,put,18.75,18.75,18.65,14,18.85,40,214,272,2026-02-04,1.39045,-0.70318,0.01443,-2.05618,0.05968,-0.01000
AMZN260206C00250000,AMZN,2026-02-06,250.00,call,3.60,3.60,3.55,37,3.65,39,6610,22593,2026-02-04,1.38070,0.26226,0.01368,-1.94531,0.05619,0.00315
AMZN260206P00250000,AMZN,2026-02-06,250.00,put,19.73,20.55,20.45,16,20.65,23,291,1711,2026-02-04,1.38070,-0.73774,0.01368,-1.92039,0.05619,-0.01054
AMZN260206C00252500,AMZN,2026-02-06,252.50,call,3.00,3.00,2.95,27,3.05,69,1350,2870,2026-02-04,1.37094,0.22974,0.01283,-1.79877,0.05234,0.00277
AMZN260206P00252500,AMZN,2026-02-06,252.50,put,22.45,22.43,22.35,1,22.50,13,68,335,2026-02-04,1.36119,-0.77209,0.01287,-1.75284,0.05210,-0.01109
AMZN260206C00255000,AMZN,2026-02-06,255.00,call,2.45,2.45,2.42,48,2.48,48,5121,12801,2026-02-04,1.35143,0.19757,0.01192,-1.62369,0.04793,0.00239
AMZN260206P00255000,AMZN,2026-02-06,255.00,put,24.50,24.38,24.25,37,24.50,6,190,517,2026-02-04,1.34167,-0.80434,0.01194,-1.57708,0.04765,-0.01160
