timestamp,open,high,low,close,volume
2026-02-04,336.22,349.0,328.52,333.04,138555049
2026-01-30,316.9,342.29,310.33,338.0,619120427
2025-12-31,317.7,323.16,296.12,313.0,677598955
2025-11-28,282.175,328.83,270.7,320.18,854551408
2025-10-31,240.75,291.59,235.84,281.19,729575801
2025-09-30,208.44,256.0,206.195,243.1,828219783
2025-08-29,189.025,214.645,187.82,212.91,617597601
2025-07-31,175.735,197.95,172.77,191.9,860114504
2025-06-30,167.84,181.23,162.0,176.23,847447897
2025-05-30,160.45,176.77,147.84,171.74,942808158
2025-04-30,153.62,166.1,140.53,158.8,842648281
2025-03-31,171.925,174.97,150.662,154.64,731963205
2025-02-28,200.69,207.05,166.77,170.28,629464870
2025-01-31,190.65,205.48,187.36,204.02,500375385
2024-12-31,168.765,201.42,168.57,189.3,645620865
2024-11-29,170.07,182.49,163.7,168.95,529990651
2024-10-31,167.685,182.02,159.74,171.11,569355454
2024-09-30,161.72,166.15,147.215,165.85,532527762
2024-08-30,170.25,174.05,154.93,163.38,550739537
2024-07-31,183.03,191.75,164.06,171.54,526148198
2024-06-28,172.54,186.05,171.16,182.15,461090319
2024-05-31,164.3,178.77,163.05,172.5,542413794
2024-04-30,150.69,174.71,149.6,162.78,657659985
2024-03-28,138.43,152.256,130.665,150.93,671379553
2024-02-29,142.12,149.44,135.41,138.46,647506998
2024-01-31,138.55,153.78,135.15,140.1,580941276
2023-12-29,131.86,142.68,127.9,139.69,619214883
2023-11-30,124.07,139.42,123.715,132.53,535336827
2023-10-31,131.21,141.22,120.2057,124.08,680762930
2023-09-29,137.455,139.16,127.22,130.86,477625238
2023-08-31,130.775,138.0,126.3824,136.17,593521002
2023-07-31,119.24,133.74,115.35,132.72,707114432
2023-06-30,122.815,129.04,116.1,119.7,656884438
2023-05-31,106.84,126.43,103.71,122.87,820529683
2023-04-28,102.39,109.17,101.93,107.34,603728992
2023-03-31,89.98,106.59,89.42,103.73,860049034
2023-02-28,98.71,108.18,88.575,90.06,952709694
2023-01-31,89.585,100.32,84.86,98.84,672897542
2022-12-30,101.02,102.25,85.94,88.23,602717061
2022-11-30,95.45,101.04,83.34,100.99,716537649
2022-10-31,96.76,104.82,91.8,94.51,681653109
2022-09-30,108.28,111.62,95.56,95.65,612908183
2022-08-31,115.3,122.43,107.8,108.22,515791070
2022-07-29,2158.66,2393.7,104.07,116.32,428144985
2022-06-30,2297.1,2386.94,2100.92,2179.26,38543689
2022-05-31,2268.1,2457.09,2037.6936,2275.24,42514648
2022-04-29,2790.0,2874.24,2254.7301,2282.19,37720682
2022-03-31,2697.57,2875.87,2505.5,2781.35,36383218
2022-02-28,2751.89,3030.9315,2499.065,2701.14,46381207
2022-01-31,2901.1,2929.6978,2490.0,2706.07,38092594
2021-12-31,2880.0,2982.0,2786.42,2897.04,30992881
2021-11-30,2960.92,3019.33,2832.03,2837.95,30278875
2021-10-29,2688.95,2973.0,2621.0,2960.92,36040000
2021-09-30,2900.0,2925.075,2671.12,2673.52,29545719
2021-08-31,2702.34,2919.41,2666.39,2893.95,23041294
2021-07-30,2434.5,2765.94,2430.63,2694.53,30452492
2021-06-30,2374.44,2461.91,2329.52,2441.79,27241174
2021-05-28,2364.91,2389.05,2193.62,2356.85,30175239
2021-04-30,2092.25,2431.38,2091.43,2353.5,35119920
2021-03-31,2048.0,2113.74,1994.0,2062.52,37837953
