timestamp,open,high,low,close,volume
2026-02-04 19:00:00,328.712,332.4,327.17,331.71,281491
2026-02-04 18:00:00,328.09,329.48,326.27,328.62,359845
2026-02-04 17:00:00,341.5,342.0,321.9,328.1676,2126801
2026-02-04 16:00:00,333.035,348.95,308.0,342.0,18237686
2026-02-04 15:00:00,333.26,333.96,332.08,333.09,8235498
2026-02-04 14:00:00,331.98,334.39,329.65,333.28,7087571
2026-02-04 13:00:00,331.41,333.45,330.25,332.02,5401298
2026-02-04 12:00:00,332.53,333.505,328.52,331.43,6819731
2026-02-04 11:00:00,333.84,334.14,330.01,332.55,8128262
2026-02-04 10:00:00,336.4,337.73,333.0,333.82,8554217
2026-02-04 09:00:00,342.55,343.69,336.14,336.5351,7668987
2026-02-04 08:00:00,341.4412,344.55,339.71,342.55,680123
2026-02-04 07:00:00,343.52,344.46,342.76,343.42,135401
2026-02-04 06:00:00,343.24,343.88,342.5,343.6,69231
2026-02-04 05:00:00,341.28,343.35,341.01,343.23,39397
2026-02-04 04:00:00,341.78,343.4,340.63,341.28,64059
2026-02-03 19:00:00,342.61,342.8,341.11,342.0,66311
2026-02-03 18:00:00,341.32,342.77,341.0,342.308,59026
2026-02-03 17:00:00,341.35,341.92,339.71,341.38,180280
2026-02-03 16:00:00,339.74,341.8,339.5,339.71,15326636
2026-02-03 15:00:00,339.15,340.59,338.11,339.74,4420513
2026-02-03 14:00:00,337.96,339.84,337.4745,339.16,2712012
2026-02-03 13:00:00,340.94,341.02,337.83,338.03,2851337
2026-02-03 12:00:00,342.97,343.18,339.585,341.0,2631249
2026-02-03 11:00:00,345.37,345.37,342.37,342.97,2757211
2026-02-03 10:00:00,344.05,345.64,341.0,345.33,5206802
2026-02-03 09:00:00,347.71,349.0,342.4123,344.0525,5817910
2026-02-03 08:00:00,348.3888,349.75,343.69,347.84,460473
2026-02-03 07:00:00,347.56,348.03,347.1,347.85,92616
2026-02-03 06:00:00,348.82,348.99,347.02,347.5,104112
2026-02-03 05:00:00,348.42,349.0,347.92,348.82,82077
2026-02-03 04:00:00,347.26,348.45,347.26,348.4,75261
2026-02-02 19:00:00,346.91,347.95,346.28,347.25,65694
2026-02-02 18:00:00,345.19,346.98,345.0,346.92,75368
2026-02-02 17:00:00,345.0,345.5,343.11,345.28,197304
2026-02-02 16:00:00,343.8,345.1,343.32,344.99,10840635
2026-02-02 15:00:00,344.05,344.37,343.1,343.8,4697752
2026-02-02 14:00:00,343.55,344.4,343.2,344.06,2254300
2026-02-02 13:00:00,343.265,343.67,342.4238,343.54,1923921
2026-02-02 12:00:00,342.26,343.46,341.605,343.245,1987835
2026-02-02 11:00:00,341.66,342.36,340.176,342.2697,2376660
2026-02-02 10:00:00,341.24,344.83,340.77,341.7,5911844
2026-02-02 09:00:00,336.45,341.4376,333.0422,341.23,5832886
2026-02-02 08:00:00,333.66,338.845,329.98,336.51,357250
2026-02-02 07:00:00,335.28,335.68,334.14,334.51,93334
2026-02-02 06:00:00,333.99,335.36,333.76,335.23,35348
2026-02-02 05:00:00,335.09,335.36,333.83,334.06,33324
2026-02-02 04:00:00,334.5,335.47,332.65,335.1,76151
2026-01-30 19:00:00,337.42,337.8,337.1,337.71,20861
2026-01-30 18:00:00,337.43,338.0,337.1,337.64,28048
2026-01-30 17:00:00,337.52,338.0,337.31,337.4,804670
2026-01-30 16:00:00,338.0,338.81,337.0,337.49,17958790
2026-01-30 15:00:00,337.38,339.38,336.82,338.23,5672323
2026-01-30 14:00:00,339.22,339.44,336.42,337.27,2241673
2026-01-30 13:00:00,337.45,339.4,335.64,339.22,2083997
2026-01-30 12:00:00,337.705,339.04,336.6,337.46,1960361
2026-01-30 11:00:00,337.44,339.18,337.28,337.7,2295376
2026-01-30 10:00:00,337.27,339.95,337.1801,337.43,3712004
2026-01-30 09:00:00,334.05,340.0,328.38,337.257,3528684
2026-01-30 08:00:00,334.7988,338.25,330.3214,334.0,284267
2026-01-30 07:00:00,335.49,336.8,334.52,334.86,59365
2026-01-30 06:00:00,333.01,335.87,333.0,335.38,56328
2026-01-30 05:00:00,331.46,333.37,331.46,333.0,47225
2026-01-30 04:00:00,334.43,335.83,330.43,331.44,68598
2026-01-29 19:00:00,337.7,338.06,336.17,336.65,27714
2026-01-29 18:00:00,338.42,338.55,334.8,337.77,65738
2026-01-29 17:00:00,337.94,338.56,337.61,338.4,417340
2026-01-29 16:00:00,338.07,339.61,337.03,337.84,11841507
2026-01-29 15:00:00,336.35,339.25,334.49,338.08,5504954
2026-01-29 14:00:00,335.79,336.85,335.48,336.354,2824607
2026-01-29 13:00:00,333.4399,336.31,333.43,335.81,2203761
2026-01-29 12:00:00,330.805,334.26,330.78,333.35,3175519
2026-01-29 11:00:00,327.91,331.64,327.44,330.82,3897386
2026-01-29 10:00:00,330.26,331.34,326.54,327.98,7427509
2026-01-29 09:00:00,341.9022,342.41,330.16,330.2801,6172776
2026-01-29 08:00:00,342.16,343.45,336.01,341.8656,238501
2026-01-29 07:00:00,342.52,342.69,341.19,341.9,64134
2026-01-29 06:00:00,341.93,342.63,341.79,342.56,27301
2026-01-29 05:00:00,341.93,342.18,341.76,341.93,15590
2026-01-29 04:00:00,342.12,342.85,340.7,341.93,45146
2026-01-28 19:00:00,341.3182,341.69,340.32,341.3925,51088
2026-01-28 18:00:00,343.52,343.97,336.01,341.3,94740
