fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2024-12-31,USD,5100622000,11104464000,6003842000,6003842000,2795198000,1222579000,None,2305424000,None,6796184000,9631043000,2834859000,None,None,None,77128000,2795198000,823086000,None,1972112000,None,2795198000,2872326000,1972112000
2023-12-31,USD,3346966000,7669109000,4322143000,4322143000,1539078000,990957000,None,1807888000,None,3745089000,5583887000,2036925000,None,None,None,62895000,1539078000,508548000,None,372040000,None,1539078000,1601973000,1030530000
2022-12-31,USD,3067000000,4792230000,1724330000,1724330000,-308900000,1275334000,None,5101130000,None,2007310000,3555213000,1547903000,None,None,None,35581000,-308901000,55733000,None,-364634000,None,1239058000,1274639000,-364634000
2021-12-31,USD,1213557000,1698020000,484463000,484463000,-170170000,580285000,None,1868190000,None,679402000,1046746000,367344000,None,None,None,17339000,-170164000,-4830000,None,-165334000,None,197521000,214860000,-165334000
2020-12-31,USD,496391000,737130000,240739000,240739000,-92030000,347219000,None,829160000,None,167846000,382922000,215076000,None,None,None,7428000,-193178000,-21687000,None,-171491000,None,21898000,29326000,-171491000
2019-12-31,USD,184352000,469227000,284875000,284875000,-129299000,156282000,None,313651000,None,228154000,337851000,109697000,None,None,None,5073000,-129299000,-36768000,None,-92531000,None,-129299000,-124226000,-92531000
2018-12-31,USD,89341000,253386000,164045000,164045000,-33404000,75923000,None,122745000,None,116137000,161554000,45417000,None,None,None,1071000,-33404000,-4821000,None,-28583000,None,-33404000,-32333000,-28583000
