Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2014-01-23 00:00:00-02:00,10.570656776428223,10.570656776428223,10.570656776428223,10.570656776428223,6.222805976867676,19442,0.0,0.0
2014-01-24 00:00:00-02:00,10.570656776428223,10.570656776428223,10.570656776428223,10.570656776428223,6.222805976867676,0,0.0,0.0
2014-01-27 00:00:00-02:00,10.570656776428223,10.570656776428223,10.570656776428223,10.570656776428223,6.222805976867676,0,0.0,0.0
2014-01-28 00:00:00-02:00,11.416741371154785,11.416741371154785,11.161115646362305,11.328532218933105,6.668956756591797,96101,0.0,0.0
2014-01-29 00:00:00-02:00,11.035102844238281,11.12511157989502,11.031502723693848,11.116110801696777,6.5439066886901855,73326,0.0,0.0
2014-01-30 00:00:00-02:00,11.031502723693848,11.216920852661133,10.981098175048828,10.981098175048828,6.464426517486572,193314,0.0,0.0
2014-01-31 00:00:00-02:00,10.981098175048828,11.17371654510498,10.89108943939209,11.161115646362305,6.570398807525635,204424,0.0,0.0
2014-02-03 00:00:00-02:00,10.89108943939209,10.89108943939209,10.657065391540527,10.801079750061035,6.358452796936035,51661,0.0,0.0
2014-02-04 00:00:00-02:00,10.622861862182617,10.622861862182617,10.259224891662598,10.441043853759766,6.146502494812012,354964,0.0,0.0
2014-02-05 00:00:00-02:00,10.388837814331055,10.531052589416504,9.990999221801758,10.207019805908203,6.008737564086914,1422635,0.0,0.0
2014-02-06 00:00:00-02:00,10.491449356079102,10.801079750061035,10.106209754943848,10.441043853759766,6.146502494812012,1375418,0.0,0.0
2014-02-07 00:00:00-02:00,10.621062278747559,10.790279388427734,9.900989532470703,10.621062278747559,6.2524800300598145,1885922,0.0,0.0
2014-02-10 00:00:00-02:00,10.518450736999512,10.801079750061035,10.261026382446289,10.727272033691406,6.315001487731934,982679,0.0,0.0
2014-02-11 00:00:00-02:00,10.89108943939209,10.981098175048828,10.559855461120605,10.801079750061035,6.358452796936035,1246542,0.0,0.0
2014-02-12 00:00:00-02:00,10.979296684265137,10.979296684265137,10.651664733886719,10.979296684265137,6.463367462158203,2135897,0.0,0.0
2014-02-13 00:00:00-02:00,10.624662399291992,11.035102844238281,10.486047744750977,11.035102844238281,6.496220111846924,1488740,0.0,0.0
2014-02-14 00:00:00-02:00,11.024301528930664,11.249323844909668,10.80288028717041,11.249323844909668,6.622328281402588,926574,0.0,0.0
