Date,Dividends
2016-12-22 00:00:00-02:00,0.14612
2017-01-03 00:00:00-02:00,0.009818
2017-02-02 00:00:00-02:00,0.009818
2017-03-02 00:00:00-03:00,0.009818
2017-04-04 00:00:00-03:00,0.009818
2017-05-03 00:00:00-03:00,0.0108
2017-06-02 00:00:00-03:00,0.0108
2017-07-03 00:00:00-03:00,0.107998
2017-07-04 00:00:00-03:00,0.0108
2017-08-02 00:00:00-03:00,0.0108
2017-09-04 00:00:00-03:00,0.0108
2017-10-03 00:00:00-03:00,0.0108
2017-11-03 00:00:00-02:00,0.0108
2017-12-04 00:00:00-02:00,0.0108
2017-12-26 00:00:00-02:00,0.472367
2018-01-03 00:00:00-02:00,0.0108
2018-02-02 00:00:00-02:00,0.0108
2018-03-02 00:00:00-03:00,0.0108
2018-04-03 00:00:00-03:00,0.01188
2018-05-03 00:00:00-03:00,0.01188
2018-06-04 00:00:00-03:00,0.01188
2018-07-03 00:00:00-03:00,0.01188
2018-08-02 00:00:00-03:00,0.01188
2018-09-04 00:00:00-03:00,0.01188
2018-10-02 00:00:00-03:00,0.01188
2018-11-05 00:00:00-02:00,0.01188
2018-12-04 00:00:00-02:00,0.01188
2018-12-26 00:00:00-02:00,0.457176
2019-01-03 00:00:00-02:00,0.01188
2019-02-04 00:00:00-02:00,0.01188
2019-03-06 00:00:00-03:00,0.01188
2019-04-02 00:00:00-03:00,0.014255
2019-05-03 00:00:00-03:00,0.014255
2019-06-04 00:00:00-03:00,0.014255
2019-07-01 00:00:00-03:00,0.142592
2019-07-02 00:00:00-03:00,0.014255
2019-08-02 00:00:00-03:00,0.014255
2019-09-03 00:00:00-03:00,0.014255
2019-10-02 00:00:00-03:00,0.014255
2019-10-18 00:00:00-03:00,0.784011
2019-11-04 00:00:00-03:00,0.014255
2019-12-03 00:00:00-03:00,0.014255
2019-12-20 00:00:00-03:00,0.416016
2020-01-03 00:00:00-03:00,0.014255
2020-02-04 00:00:00-03:00,0.014255
2020-02-18 00:00:00-03:00,0.04811
2020-03-03 00:00:00-03:00,0.014255
2020-04-02 00:00:00-03:00,0.014255
2020-05-05 00:00:00-03:00,0.015681
2020-06-02 00:00:00-03:00,0.015681
2020-07-02 00:00:00-03:00,0.015681
2020-08-04 00:00:00-03:00,0.015681
2020-09-02 00:00:00-03:00,0.015681
2020-10-02 00:00:00-03:00,0.015681
2020-11-04 00:00:00-03:00,0.015681
2020-12-02 00:00:00-03:00,0.015681
2020-12-29 00:00:00-03:00,0.343201
2021-01-05 00:00:00-03:00,0.015681
2021-02-02 00:00:00-03:00,0.015681
2021-02-18 00:00:00-03:00,0.018034
2021-03-02 00:00:00-03:00,0.015681
2021-04-05 00:00:00-03:00,0.015681
2021-05-04 00:00:00-03:00,0.017249
2021-06-02 00:00:00-03:00,0.017249
2021-07-02 00:00:00-03:00,0.017249
2021-07-05 00:00:00-03:00,0.490007
2021-08-03 00:00:00-03:00,0.017249
2021-09-02 00:00:00-03:00,0.017249
2021-10-04 00:00:00-03:00,0.017249
2021-11-03 00:00:00-03:00,0.017249
2021-12-02 00:00:00-03:00,0.017249
2021-12-21 00:00:00-03:00,0.216254
2022-01-04 00:00:00-03:00,0.017249
2022-02-02 00:00:00-03:00,0.017249
2022-03-03 00:00:00-03:00,0.017249
2022-04-04 00:00:00-03:00,0.017249
2022-05-03 00:00:00-03:00,0.018974
2022-06-02 00:00:00-03:00,0.018974
2022-06-21 00:00:00-03:00,0.196595
2022-07-04 00:00:00-03:00,0.018974
2022-08-02 00:00:00-03:00,0.018974
2022-09-02 00:00:00-03:00,0.018974
2022-10-04 00:00:00-03:00,0.018974
2022-11-03 00:00:00-03:00,0.018974
2022-12-02 00:00:00-03:00,0.018975
2023-01-03 00:00:00-03:00,0.018975
2023-01-09 00:00:00-03:00,0.583406
2023-02-02 00:00:00-03:00,0.018975
2023-03-02 00:00:00-03:00,0.018975
2023-04-04 00:00:00-03:00,0.018975
2023-05-03 00:00:00-03:00,0.018975
2023-06-02 00:00:00-03:00,0.018975
2023-06-27 00:00:00-03:00,0.196897
2023-07-04 00:00:00-03:00,0.018975
2023-08-02 00:00:00-03:00,0.018975
2023-09-04 00:00:00-03:00,0.018975
2023-10-03 00:00:00-03:00,0.018975
2023-11-03 00:00:00-03:00,0.018975
2023-12-04 00:00:00-03:00,0.018975
2023-12-22 00:00:00-03:00,0.688942
2024-01-03 00:00:00-03:00,0.018975
2024-02-02 00:00:00-03:00,0.018975
2024-03-04 00:00:00-03:00,0.018975
2024-04-02 00:00:00-03:00,0.018975
2024-05-03 00:00:00-03:00,0.018975
2024-06-04 00:00:00-03:00,0.018975
2024-06-18 00:00:00-03:00,0.395055
2024-07-02 00:00:00-03:00,0.018975
2024-08-02 00:00:00-03:00,0.018975
2024-09-03 00:00:00-03:00,0.018975
2024-10-01 00:00:00-03:00,0.197528
2024-10-02 00:00:00-03:00,0.018975
2024-11-04 00:00:00-03:00,0.018975
2024-12-03 00:00:00-03:00,0.018975
2025-01-02 00:00:00-03:00,0.293976
2025-01-03 00:00:00-03:00,0.018975
2025-02-04 00:00:00-03:00,0.018975
2025-03-06 00:00:00-03:00,0.018975
2025-04-01 00:00:00-03:00,0.227824
2025-04-02 00:00:00-03:00,0.018975
2025-05-05 00:00:00-03:00,0.018975
2025-06-03 00:00:00-03:00,0.018975
2025-07-01 00:00:00-03:00,0.297161
2025-07-02 00:00:00-03:00,0.018975
2025-08-04 00:00:00-03:00,0.018975
2025-09-02 00:00:00-03:00,0.018975
2025-09-30 00:00:00-03:00,0.297161
2025-10-02 00:00:00-03:00,0.018975
2025-11-04 00:00:00-03:00,0.018975
2025-12-02 00:00:00-03:00,0.018975
2025-12-30 00:00:00-03:00,0.38631
2026-01-05 00:00:00-03:00,0.018975
