Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2000-12-21 00:00:00-02:00,2.484999895095825,2.637718915939331,2.484708070755005,2.613020896911621,1.1537747383117676,84096,0.0,0.0
2000-12-22 00:00:00-02:00,2.58671498298645,2.58671498298645,2.4844160079956055,2.4997599124908447,1.1037641763687134,26412,0.0,0.0
2000-12-25 00:00:00-02:00,2.4997599124908447,2.4997599124908447,2.4997599124908447,2.4997599124908447,1.1037641763687134,0,0.0,0.0
2000-12-26 00:00:00-02:00,2.48602294921875,2.501952886581421,2.462493896484375,2.499030113220215,1.1034427881240845,8895,0.0,0.0
2000-12-27 00:00:00-02:00,2.5428719520568848,2.583791971206665,2.499030113220215,2.583791971206665,1.1408685445785522,30586,0.0,0.0
2000-12-28 00:00:00-02:00,2.5691781044006348,2.7620859146118164,2.5281119346618652,2.7036290168762207,1.1937825679779053,87722,0.0,0.0
2000-12-29 00:00:00-02:00,2.7036290168762207,2.7036290168762207,2.7036290168762207,2.7036290168762207,1.1937825679779053,0,0.0,0.0
2001-01-01 00:00:00-02:00,2.7036290168762207,2.7036290168762207,2.7036290168762207,2.7036290168762207,1.1937825679779053,0,0.0,0.0
2001-01-02 00:00:00-02:00,2.5649399757385254,2.63041090965271,2.5647940635681152,2.61594295501709,1.1550644636154175,53263221,0.0,0.0
2001-01-03 00:00:00-02:00,2.61594295501709,2.776700019836426,2.6013290882110596,2.7183890342712402,1.2002989053726196,75980834,0.0,0.0
2001-01-04 00:00:00-02:00,2.73271107673645,2.776700019836426,2.73271107673645,2.7620859146118164,1.219594955444336,93799106,0.0,0.0
2001-01-05 00:00:00-02:00,2.689013957977295,2.849771022796631,2.689013957977295,2.7765541076660156,1.2259823083877563,92416889,0.0,0.0
2001-01-08 00:00:00-02:00,2.7474710941314697,2.776700019836426,2.718242883682251,2.718242883682251,1.2002358436584473,36334494,0.0,0.0
2001-01-09 00:00:00-02:00,2.7474710941314697,2.8059279918670654,2.718242883682251,2.729933977127075,1.2053968906402588,137167849,0.0,0.0
2001-01-10 00:00:00-02:00,2.731395959854126,2.7620859146118164,2.718096971511841,2.7547779083251953,1.2163666486740112,124864756,0.0,0.0
2001-01-11 00:00:00-02:00,2.7750918865203857,2.776700019836426,2.7036290168762207,2.7620859146118164,1.219594955444336,69781389,0.0,0.0
