Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-03-01 10:00:00-03:00,22.347749710083008,22.37422752380371,21.906442642211914,21.994705200195312,21.994705200195312,0,0.015578,0.0
2023-03-01 11:00:00-03:00,21.994705200195312,22.135921478271484,21.74757194519043,21.76522445678711,21.76522445678711,5181600,0.0,0.0
2023-03-01 12:00:00-03:00,21.76522445678711,21.879966735839844,21.712268829345703,21.76522445678711,21.76522445678711,4153800,0.0,0.0
2023-03-01 13:00:00-03:00,21.774051666259766,21.809354782104492,21.659313201904297,21.738744735717773,21.738744735717773,4195800,0.0,0.0
2023-03-01 14:00:00-03:00,21.738744735717773,21.80052947998047,21.63283348083496,21.676963806152344,21.676963806152344,4086000,0.0,0.0
2023-03-01 15:00:00-03:00,21.685789108276367,21.703441619873047,21.526920318603516,21.562223434448242,21.562223434448242,5474800,0.0,0.0
2023-03-01 16:00:00-03:00,21.562223434448242,22.44483757019043,21.544572830200195,22.44483757019043,22.44483757019043,8442900,0.0,0.0
2023-03-02 10:00:00-03:00,21.977052688598633,22.241836547851562,21.924095153808594,22.12709617614746,22.12709617614746,0,0.0,0.0
2023-03-02 11:00:00-03:00,22.10944366455078,22.171228408813477,21.74757194519043,21.78287696838379,21.78287696838379,4730300,0.0,0.0
2023-03-02 12:00:00-03:00,21.78287696838379,21.835834503173828,21.676963806152344,21.78287696838379,21.78287696838379,3110400,0.0,0.0
2023-03-02 13:00:00-03:00,21.791704177856445,21.835834503173828,21.694616317749023,21.756399154663086,21.756399154663086,4029000,0.0,0.0
2023-03-02 14:00:00-03:00,21.74757194519043,21.81818199157715,21.685789108276367,21.809354782104492,21.809354782104492,1947600,0.0,0.0
2023-03-02 15:00:00-03:00,21.809354782104492,21.86231231689453,21.63283348083496,21.66813850402832,21.66813850402832,5234000,0.0,0.0
2023-03-02 16:00:00-03:00,21.66813850402832,21.721094131469727,21.526920318603516,21.588701248168945,21.588701248168945,7092700,0.0,0.0
2023-03-03 10:00:00-03:00,21.482789993286133,21.53574562072754,21.27096176147461,21.43865966796875,21.43865966796875,0,0.0,0.0
2023-03-03 11:00:00-03:00,21.43865966796875,21.703441619873047,21.40335464477539,21.66813850402832,21.66813850402832,7278100,0.0,0.0
2023-03-03 12:00:00-03:00,21.66813850402832,21.66813850402832,21.421005249023438,21.473962783813477,21.473962783813477,5025700,0.0,0.0
2023-03-03 13:00:00-03:00,21.482789993286133,21.491615295410156,21.40335464477539,21.491615295410156,21.491615295410156,951900,0.0,0.0
2023-03-03 14:00:00-03:00,21.491615295410156,21.50044059753418,21.40335464477539,21.465137481689453,21.465137481689453,1372500,0.0,0.0
2023-03-03 15:00:00-03:00,21.465137481689453,21.473962783813477,21.27096176147461,21.279788970947266,21.279788970947266,1317400,0.0,0.0
2023-03-03 16:00:00-03:00,21.288616180419922,21.465137481689453,21.262136459350586,21.40335464477539,21.40335464477539,2016800,0.0,0.0
2023-03-06 10:00:00-03:00,21.5710506439209,21.694616317749023,21.32391929626465,21.332744598388672,21.332744598388672,0,0.0,0.0
2023-03-06 11:00:00-03:00,21.32391929626465,21.55339813232422,21.279788970947266,21.465137481689453,21.465137481689453,3450200,0.0,0.0
2023-03-06 12:00:00-03:00,21.465137481689453,22.04766082763672,21.456310272216797,21.95057487487793,21.95057487487793,7411800,0.0,0.0
2023-03-06 13:00:00-03:00,21.95057487487793,22.100618362426758,21.941747665405273,21.994705200195312,21.994705200195312,2820900,0.0,0.0
2023-03-06 14:00:00-03:00,21.994705200195312,21.994705200195312,21.924095153808594,21.93292236328125,21.93292236328125,1762700,0.0,0.0
2023-03-06 15:00:00-03:00,21.93292236328125,21.95939826965332,21.756399154663086,21.84465980529785,21.84465980529785,1884000,0.0,0.0
2023-03-06 16:00:00-03:00,21.835834503173828,21.93292236328125,21.809354782104492,21.86231231689453,21.86231231689453,1699100,0.0,0.0
2023-03-07 10:00:00-03:00,21.93292236328125,21.95939826965332,21.685789108276367,21.906442642211914,21.906442642211914,0,0.0,0.0
