timestamp,open,high,low,close,volume
2026-02-04 19:00:00,503.83,503.83,503.3,503.3,1350668
2026-02-04 18:00:00,502.63,503.83,502.45,503.49,1356956
2026-02-04 17:00:00,504.55,504.72,502.45,502.6,9844
2026-02-04 16:00:00,503.99,508.445,502.47,504.58,4539283
2026-02-04 15:00:00,506.2,507.04,502.525,503.98,1782286
2026-02-04 14:00:00,509.04,509.66,505.76,506.1611,659354
2026-02-04 13:00:00,507.485,510.8,506.94,509.0356,602519
2026-02-04 12:00:00,511.805,511.905,506.8297,507.61,1553537
2026-02-04 11:00:00,506.98,512.13,506.01,511.85,1500731
2026-02-04 10:00:00,501.86,507.17,498.67,506.92,1826011
2026-02-04 09:00:00,493.71,501.98,493.1,501.755,776756
2026-02-04 08:00:00,492.5,494.5,491.07,493.73,10825
2026-02-04 07:00:00,492.46,493.37,492.46,493.31,4225
2026-02-04 06:00:00,491.57,492.9,491.57,492.41,2472
2026-02-04 05:00:00,493.04,493.2,491.45,491.6,1300
2026-02-04 04:00:00,492.64,493.65,492.505,492.98,2773
2026-02-03 19:00:00,493.74,493.74,493.23,493.34,837567
2026-02-03 18:00:00,493.25,493.74,492.75,493.51,839666
2026-02-03 17:00:00,493.74,493.74,461.954,493.3,51963
2026-02-03 16:00:00,493.67,494.1,467.8128,493.0,2718816
2026-02-03 15:00:00,495.52,495.99,493.26,493.73,1276412
2026-02-03 14:00:00,494.36,496.04,493.583,495.58,572412
2026-02-03 13:00:00,493.43,495.29,493.1525,494.39,551353
2026-02-03 12:00:00,492.3,494.735,491.89,493.47,904434
2026-02-03 11:00:00,487.48,492.35,487.43,492.35,820736
2026-02-03 10:00:00,488.94,489.69,487.3101,487.45,675813
2026-02-03 09:00:00,487.29,489.95,482.2001,488.88,710437
2026-02-03 08:00:00,485.0,487.71,484.01,485.21,13795
2026-02-03 07:00:00,485.01,485.63,484.75,485.02,3693
2026-02-03 06:00:00,484.73,485.0,484.46,484.99,1049
2026-02-03 05:00:00,485.48,485.49,484.3,484.69,1185
2026-02-03 04:00:00,487.0,487.0,485.32,485.4,1304
2026-02-02 19:00:00,487.29,487.29,486.61,486.6257,921973
2026-02-02 18:00:00,486.61,487.29,486.5,486.7503,923136
2026-02-02 17:00:00,486.59,487.465,459.8038,486.6107,1239
2026-02-02 16:00:00,487.27,487.51,482.19,486.6,3238376
2026-02-02 15:00:00,487.01,488.07,486.78,487.4,1092419
2026-02-02 14:00:00,484.29,487.18,484.29,487.0,539570
2026-02-02 13:00:00,485.06,485.23,484.21,484.31,331710
2026-02-02 12:00:00,484.695,485.41,484.69,485.1,321270
2026-02-02 11:00:00,483.185,484.938,483.06,484.69,354480
2026-02-02 10:00:00,483.22,483.27,481.0001,483.24,452426
2026-02-02 09:00:00,481.17,485.25,475.29,483.22,539114
2026-02-02 08:00:00,481.19,482.4257,478.95,481.12,16098
2026-02-02 07:00:00,482.14,482.24,480.9,480.95,5713
2026-02-02 06:00:00,481.5,482.31,481.42,482.2,3104
2026-02-02 05:00:00,481.46,481.8,481.12,481.5,2047
